anio,mes,entidad,concesion,siglas,tipo,causa,TIPO_TRANSPORTE,TIPO_VEHICULO,CLIMA,tipo_via,ruta,tramo,CANTIDAD VEHINVOLUCRADOS,CANTIDAD AFECTADOS,CANTIDAD ACCIDENTES,cant_accidentes,cant_afectados,cant_vehinvolucrados
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE Y VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,AUTOPISTA,SIN INFO,CAÑETE/LIMA,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE Y VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,SEMITRAILER,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Chincha,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE Y VOLCADURA,CONDUCTOR EXHAUSTO,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,AUTOPISTA,SIN INFO,CAÑETE/LIMA,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE Y VOLCADURA,CONDUCTOR EXHAUSTO,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,AUTOPISTA,SIN INFO,CAÑETE/LIMA,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE Y VOLCADURA,CONDUCTOR EXHAUSTO,PRIVADO DE CARGA,CAMION,DESPEJADO,AUTOPISTA,SIN INFO,CAÑETE/LIMA,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE Y VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,AUTOMOVIL,DESPEJADO,AUTOPISTA,SIN INFO,CHILCA/LIMA,1,1,1,1,1,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,ATROPELLO,IMPRUDENCIA DE PEATON,NP,OTROS (NP),DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,1,1,1,1,1,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,ATROPELLO,IMPRUDENCIA DE PEATON,NP 2,OTROS (NP) 2,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,ATROPELLO,IMPRUDENCIA DE PEATON,NP,OTROS (NP),DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,ATROPELLO,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Automovil 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,3,3,1,1,3,3
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,se fugo,Se fugo¿,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,1,1,1,1,1,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,VOLCADURA,INVASIO¿N DE CARRIL CONTRARIO,Público de pasajeros  NP,Camioneta  NP,DESPEJADO,MÚLTIPLE,SIN INFO,CHIMBOTE - SANTA,2,3,1,1,3,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,VOLQUETE,DESPEJADO,MULTICARRIL,SIN INFO,Dv. Chilete-Cajamarca,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMION,DESPEJADO,MULTICARRIL,SIN INFO,Dv. Chilete-Cajamarca,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,VOLCADURA,FATIGA,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,MULTICARRIL,SIN INFO,Dv. Chilete-Emp PE-3N,1,4,1,1,4,1
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,VOLCADURA,FATIGA Y CONDUCTOR CANSADO,PRIVADO DE CARGA,CAMION,DESPEJADO,MULTICARRIL,SIN INFO,Dv. Chilete-Cajamarca,1,1,1,1,1,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,1,3,1,1,3,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMIÓN PESADO,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,1,3,1,1,3,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,OTROS (VAN),DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,1,4,1,1,4,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,1,4,1,1,4,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,1,3,1,1,3,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMIÓN LIGERO,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,1,1,1,1,1,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,BUS,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,1,5,1,1,5,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,AUTO,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,1,2,1,1,2,1
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMIÓN PESADO,DESPEJADO,AUTOPISTA,SIN INFO,Empalme Primavera - Intercambio Divisio¿n A¿mbar,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMIÓN PESADO,DESPEJADO,MULTICARRIL,SIN INFO,DV.PAMPA CHIRI - CHALHUANCA,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMIÓN PESADO,DESPEJADO,MULTICARRIL,SIN INFO,DV.PAMPA CHIRI - CHALHUANCA,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,AUTO,DESPEJADO,MULTICARRIL,SIN INFO,ABANCAY - PTE. CUNYAC,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,AUTO,DESPEJADO,MULTICARRIL,SIN INFO,PTE. CUNYAC - CUSCO,1,2,1,1,2,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMIÓN PESADO,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,OTROS (SEMI TRAILER),DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMIÓN PESADO,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,AUTO,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,2,1,1,2,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,CAMIÓN PESADO,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,6,1,1,6,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,OTROS (SEMI TRAILER),DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,AUTO,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,3,1,1,3,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,OTROS (CAMIO¿N CISTERNA),DESPEJADO,MULTICARRIL,SIN INFO,CHALHUANCA - EMP. R03S (PTE SAWINTO),1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PUBLICO DE PASAJEROS,AUTO,DESPEJADO,MULTICARRIL,SIN INFO,CHALHUANCA - EMP. R03S (PTE SAWINTO),1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,CAMIONETA,DESPEJADO,MULTICARRIL,SIN INFO,SAN JUAN DE MARCONA - EMP. PANAMERICANA SUR,1,1,1,1,1,1
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,VOLCADURA,CONDUCTOR EXHAUSTO,PRIVADO DE CARGA,OTROS (SEMI TRAILER),DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,1,1,1,1,1,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,TRAILER,DESPEJADO,AUTOPISTA,SIN INFO,HUARMEY - CASMA,1,1,1,1,1,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,AUTO,DESPEJADO,AUTOPISTA,SIN INFO,PATIVILCA - HUARMEY,1,2,1,1,2,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE CARGA,SEMITRAILER,DESPEJADO,AUTOPISTA,SIN INFO,PATIVILCA - HUARMEY,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE FRONTAL,DESPISTE,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de pasajeros  2,Camioneta  2,DESPEJADO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,2,4,1,1,4,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de pasajeros  2,Auto  2,DESPEJADO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,2,5,1,1,5,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de pasajeros  2,Auto  2,DESPEJADO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Pu¿blico de pasajeros  2,Sprinter  2,DESPEJADO,MULTICARRIL,SIN INFO,SHOREY-DV. OTUZCO,2,3,1,1,3,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de carga  2,Tra¿iler  2,DESPEJADO,MULTICARRIL,SIN INFO,CIUDAD DIOS-DV. CHILETE,2,3,1,1,3,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE FRONTAL,EXCESO DE VELOCIDAD,Privado de pasajeros  2,Auto  2,DESPEJADO,MULTICARRIL,SIN INFO,CIUDAD DIOS-DV. CHILETE,2,4,1,1,4,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE FRONTAL,EXCESO DE VELOCIDAD,Privado de carga  2,Camio¿n  2,DESPEJADO,MULTICARRIL,SIN INFO,Dv. Chilete-Cajamarca,2,0,1,1,0,2
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,CHOQUE FRONTAL,EXCESO DE VELOCIDAD,NP 2,CAMION LIGERO 2,DESPEJADO,MULTICARRIL,SIN INFO,SAN JUAN DE MARCONA - EMP. PANAMERICANA SUR,2,2,1,1,2,2
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,CHOQUE FRONTAL,CONDUCTOR EBRIO O DROGADO,PUBLICO DE CARGA 2,Auto 2,DESPEJADO,MULTICARRIL,SIN INFO,CHALHUANCA - EMP. R03S (PTE SAWINTO),2,2,1,1,2,2
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,PUBLICO DE PASAJEROS 2,BUS 2,DESPEJADO,MULTICARRIL,SIN INFO,PTE. CUNYAC - CUSCO,2,2,1,1,2,2
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,MULTICARRIL,SIN INFO,PTE. CUNYAC - CUSCO,2,2,1,1,2,2
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de pasajeros 2,Auto 2,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,2,2,1,1,2,2
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de pasajeros 2,BUS 2,DESPEJADO,MULTICARRIL,SIN INFO,DV.NAZCA - DV.PAMPA CHIRI,2,2,1,1,2,2
2021,9,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,MULTICARRIL,SIN INFO,DV.PAMPA CHIRI - CHALHUANCA,2,3,1,1,3,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Automovil 2,DESPEJADO,AUTOPISTA,SIN INFO,CHILCA/LIMA,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Automovil 2,DESPEJADO,AUTOPISTA,SIN INFO,CHILCA/LIMA,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Automovil 2,DESPEJADO,AUTOPISTA,SIN INFO,CAÑETE/LIMA,2,4,1,1,4,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Motocicleta 2,DESPEJADO,AUTOPISTA,SIN INFO,CAÑETE/LIMA,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Autmo¿vil 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Pisco,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,CONDUCTOR EXHAUSTO,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,Privado de pasajeros 2,Motocicleta 2,DESPEJADO,AUTOPISTA,SIN INFO,CHILCA/LIMA,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,CAÑETE/LIMA,2,1,1,1,1,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,Privado de pasajeros 2,Motocicleta 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,Privado de pasajeros 2,Automovil 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,2,3,1,1,3,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Auto 2,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,BUS 2,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,2,6,1,1,6,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de carga 2,CAMION LIGERO 2,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de carga 2,CAMION PESADO 2,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,2,2,1,1,2,2
