NRO_DETECCION,FECHA_PAPELETA,REGION,CARRETERA,LATITUD,LONGITUD,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA,FECHA_CORTE,lat,lon
143601,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,70,20211003,-11.60279667,-77.24518167
143602,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,89,20211003,-11.60279667,-77.24518167
143603,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,84,20211003,-11.60279667,-77.24518167
143604,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,68,20211003,-11.60279667,-77.24518167
143605,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,68,20211003,-11.60279667,-77.24518167
143606,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,78,20211003,-11.60279667,-77.24518167
143607,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,93,20211003,-11.60279667,-77.24518167
143608,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,91,20211003,-11.60279667,-77.24518167
143609,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,84,20211003,-11.60279667,-77.24518167
143610,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,107,20211003,-11.60279667,-77.24518167
143611,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,107,20211003,-11.60279667,-77.24518167
143612,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,86,20211003,-11.60279667,-77.24518167
143613,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,78,20211003,-11.60279667,-77.24518167
143614,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,84,20211003,-11.60279667,-77.24518167
143615,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,82,20211003,-11.60279667,-77.24518167
143616,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,66,20211003,-11.60279667,-77.24518167
143617,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,85,20211003,-11.60279667,-77.24518167
143618,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,71,20211003,-11.60279667,-77.24518167
143619,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,87,20211003,-11.60279667,-77.24518167
143620,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,85,20211003,-11.60279667,-77.24518167
143621,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,79,20211003,-11.60279667,-77.24518167
143622,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,89,20211003,-11.60279667,-77.24518167
143623,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,112,20211003,-11.60279667,-77.24518167
143624,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,67,20211003,-11.60279667,-77.24518167
143625,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,86,20211003,-11.60279667,-77.24518167
143626,20210401,LIMA,Panamericana Norte,-11.60279667,-77.24518167,60,82,20211003,-11.60279667,-77.24518167
143666,20210401,AREQUIPA,Panamericana Sur,-16.50655833,-71.81952778,35,49,20211003,-16.50655833,-71.81952778
143667,20210401,AREQUIPA,Panamericana Sur,-16.50649167,-71.81947778,35,56,20211003,-16.50649167,-71.81947778
143668,20210401,AREQUIPA,Panamericana Sur,-16.50657778,-71.81951111,35,48,20211003,-16.50657778,-71.81951111
143669,20210401,AREQUIPA,Panamericana Sur,-16.506575,-71.81950556,35,57,20211003,-16.506575,-71.81950556
143670,20210401,AREQUIPA,Panamericana Sur,-16.50660833,-71.81948333,35,48,20211003,-16.50660833,-71.81948333
143671,20210401,AREQUIPA,Panamericana Sur,-16.50660833,-71.81948333,35,46,20211003,-16.50660833,-71.81948333
143672,20210401,AREQUIPA,Panamericana Sur,-16.50660833,-71.81955,35,52,20211003,-16.50660833,-71.81955
143673,20210401,AREQUIPA,Panamericana Sur,-16.50661111,-71.819475,35,56,20211003,-16.50661111,-71.819475
143674,20210401,AREQUIPA,Panamericana Sur,-16.50658611,-71.819475,35,69,20211003,-16.50658611,-71.819475
143675,20210401,AREQUIPA,Panamericana Sur,-16.50655833,-71.81946944,35,71,20211003,-16.50655833,-71.81946944
143676,20210401,AREQUIPA,Panamericana Sur,-16.506525,-71.819525,35,42,20211003,-16.506525,-71.819525
143677,20210401,AREQUIPA,Panamericana Sur,-16.50656944,-71.81952778,35,43,20211003,-16.50656944,-71.81952778
143678,20210401,AREQUIPA,Panamericana Sur,-16.50656944,-71.81952778,35,81,20211003,-16.50656944,-71.81952778
143679,20210401,AREQUIPA,Panamericana Sur,-16.50639444,-71.81926389,35,60,20211003,-16.50639444,-71.81926389
143680,20210401,AREQUIPA,Panamericana Sur,-16.50661111,-71.81951944,35,60,20211003,-16.50661111,-71.81951944
143681,20210401,AREQUIPA,Panamericana Sur,-16.50651111,-71.81934167,35,46,20211003,-16.50651111,-71.81934167
143682,20210401,AREQUIPA,Panamericana Sur,-16.50654444,-71.81953333,35,48,20211003,-16.50654444,-71.81953333
143683,20210401,AREQUIPA,Panamericana Sur,-16.50657222,-71.81945556,35,82,20211003,-16.50657222,-71.81945556
143684,20210401,AREQUIPA,Panamericana Sur,-16.50659444,-71.81955,35,42,20211003,-16.50659444,-71.81955
143685,20210401,AREQUIPA,Panamericana Sur,-16.50664167,-71.81951389,35,54,20211003,-16.50664167,-71.81951389
143686,20210401,AREQUIPA,Panamericana Sur,-16.50664167,-71.81951389,35,54,20211003,-16.50664167,-71.81951389
143687,20210401,AREQUIPA,Panamericana Sur,-16.50664167,-71.81951389,35,61,20211003,-16.50664167,-71.81951389
143688,20210401,AREQUIPA,Panamericana Sur,-16.50664167,-71.81951389,35,56,20211003,-16.50664167,-71.81951389
143689,20210401,AREQUIPA,Panamericana Sur,-16.50658889,-71.81959444,35,59,20211003,-16.50658889,-71.81959444
143690,20210401,AREQUIPA,Panamericana Sur,-16.50664722,-71.81952778,35,47,20211003,-16.50664722,-71.81952778
143691,20210401,AREQUIPA,Panamericana Sur,-16.50664722,-71.81952778,35,43,20211003,-16.50664722,-71.81952778
143692,20210401,AREQUIPA,Panamericana Sur,-16.50664722,-71.81952778,35,86,20211003,-16.50664722,-71.81952778
143693,20210401,AREQUIPA,Panamericana Sur,-16.5066,-71.81946944,35,72,20211003,-16.5066,-71.81946944
143694,20210401,AREQUIPA,Panamericana Sur,-16.5066,-71.81946944,35,69,20211003,-16.5066,-71.81946944
143695,20210401,AREQUIPA,Panamericana Sur,-16.50657222,-71.81948611,35,54,20211003,-16.50657222,-71.81948611
143696,20210401,AREQUIPA,Panamericana Sur,-16.50657222,-71.81948611,35,52,20211003,-16.50657222,-71.81948611
143697,20210401,AREQUIPA,Panamericana Sur,-16.50657222,-71.81948611,35,49,20211003,-16.50657222,-71.81948611
143698,20210401,AREQUIPA,Panamericana Sur,-16.50656111,-71.81958611,35,41,20211003,-16.50656111,-71.81958611
143699,20210401,AREQUIPA,Panamericana Sur,-16.50682222,-71.819325,35,59,20211003,-16.50682222,-71.819325
143700,20210401,AREQUIPA,Panamericana Sur,-16.50660833,-71.8195,35,65,20211003,-16.50660833,-71.8195
143701,20210401,AREQUIPA,Panamericana Sur,-16.50659444,-71.81948333,35,50,20211003,-16.50659444,-71.81948333
143702,20210401,AREQUIPA,Panamericana Sur,-16.50658611,-71.81946111,35,41,20211003,-16.50658611,-71.81946111
143703,20210401,AREQUIPA,Panamericana Sur,-16.50657778,-71.81928611,35,58,20211003,-16.50657778,-71.81928611
143704,20210401,AREQUIPA,Panamericana Sur,-16.50652778,-71.81954167,35,63,20211003,-16.50652778,-71.81954167
143705,20210401,AREQUIPA,Panamericana Sur,-16.50652778,-71.81954167,35,48,20211003,-16.50652778,-71.81954167
143706,20210401,AREQUIPA,Panamericana Sur,-16.50665556,-71.81938056,35,53,20211003,-16.50665556,-71.81938056
143707,20210402,PUNO,Longitudinal de la Sierra Sur,-15.59237778,-70.0971,100,122,20211003,-15.59237778,-70.0971
143708,20210402,PUNO,Longitudinal de la Sierra Sur,-15.59216111,-70.09735,100,124,20211003,-15.59216111,-70.09735
143709,20210402,PIURA,Panamericana Norte,-5.152408333,-80.69556667,90,101,20211003,-5.152408333,-80.69556667
143710,20210402,PIURA,Panamericana Norte,-5.152433333,-80.69558889,90,113,20211003,-5.152433333,-80.69558889
143711,20210402,PIURA,Panamericana Norte,-5.1524,-80.69555833,90,125,20211003,-5.1524,-80.69555833
143712,20210402,PIURA,Panamericana Norte,-5.15245,-80.69564722,90,101,20211003,-5.15245,-80.69564722
143713,20210402,PIURA,Panamericana Norte,-5.15245,-80.69565,90,97,20211003,-5.15245,-80.69565
143714,20210402,PIURA,Panamericana Norte,-5.152502778,-80.69573611,90,151,20211003,-5.152502778,-80.69573611
143715,20210402,PIURA,Panamericana Norte,-5.152411111,-80.69559167,90,142,20211003,-5.152411111,-80.69559167
143716,20210402,PIURA,Panamericana Norte,-5.152436111,-80.69561944,90,96,20211003,-5.152436111,-80.69561944
143717,20210402,PIURA,Panamericana Norte,-5.152508333,-80.69579167,90,96,20211003,-5.152508333,-80.69579167
143718,20210402,PIURA,Panamericana Norte,-5.152425,-80.6956,90,102,20211003,-5.152425,-80.6956
143719,20210402,PIURA,Panamericana Norte,-5.152544444,-80.69556111,90,97,20211003,-5.152544444,-80.69556111
143720,20210402,PIURA,Panamericana Norte,-5.152441667,-80.69564722,90,111,20211003,-5.152441667,-80.69564722
143721,20210402,PIURA,Panamericana Norte,-5.152444444,-80.69555833,90,100,20211003,-5.152444444,-80.69555833
143722,20210402,PIURA,Panamericana Norte,-5.152494444,-80.69571667,90,108,20211003,-5.152494444,-80.69571667
143723,20210402,PIURA,Panamericana Norte,-5.152433333,-80.6956,90,139,20211003,-5.152433333,-80.6956
143724,20210402,PIURA,Panamericana Norte,-5.152416667,-80.69551667,90,100,20211003,-5.152416667,-80.69551667
143725,20210402,PIURA,Panamericana Norte,-5.152391667,-80.695525,90,127,20211003,-5.152391667,-80.695525
143726,20210402,PIURA,Panamericana Norte,-5.152483333,-80.69566111,90,109,20211003,-5.152483333,-80.69566111
143727,20210402,PIURA,Panamericana Norte,-5.152458333,-80.69555278,90,99,20211003,-5.152458333,-80.69555278
143728,20210402,PIURA,Panamericana Norte,-5.152236111,-80.69531667,90,119,20211003,-5.152236111,-80.69531667
143729,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81596111,-75.45900833,35,48,20211003,-11.81596111,-75.45900833
143730,20210402,PIURA,Panamericana Norte,-5.152444444,-80.69562778,90,108,20211003,-5.152444444,-80.69562778
143731,20210402,PIURA,Panamericana Norte,-5.152577778,-80.69586667,90,107,20211003,-5.152577778,-80.69586667
143732,20210402,PIURA,Panamericana Norte,-5.152427778,-80.69558611,90,101,20211003,-5.152427778,-80.69558611
143733,20210402,PIURA,Panamericana Norte,-5.152427778,-80.69558611,90,119,20211003,-5.152427778,-80.69558611
143734,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81596111,-75.45900833,35,49,20211003,-11.81596111,-75.45900833
143735,20210402,PIURA,Panamericana Norte,-5.152458333,-80.69559167,90,110,20211003,-5.152458333,-80.69559167
143736,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81604444,-75.45906111,35,47,20211003,-11.81604444,-75.45906111
143737,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81604444,-75.45906111,35,87,20211003,-11.81604444,-75.45906111
143738,20210402,PIURA,Panamericana Norte,-5.152411111,-80.69555833,90,134,20211003,-5.152411111,-80.69555833
143739,20210402,PIURA,Panamericana Norte,-5.152377778,-80.69550556,90,99,20211003,-5.152377778,-80.69550556
143740,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81596667,-75.45910833,35,57,20211003,-11.81596667,-75.45910833
143741,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81601111,-75.45914444,35,51,20211003,-11.81601111,-75.45914444
143742,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81653333,-75.45939722,35,93,20211003,-11.81653333,-75.45939722
143743,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81605,-75.45921111,35,95,20211003,-11.81605,-75.45921111
143744,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81580833,-75.45875,35,45,20211003,-11.81580833,-75.45875
143745,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81610556,-75.45924444,35,50,20211003,-11.81610556,-75.45924444
143746,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81604167,-75.45918611,35,56,20211003,-11.81604167,-75.45918611
143747,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81608611,-75.45900278,35,51,20211003,-11.81608611,-75.45900278
143748,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81600833,-75.45905,35,58,20211003,-11.81600833,-75.45905
143749,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81604444,-75.45913889,35,67,20211003,-11.81604444,-75.45913889
143750,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81600278,-75.45909444,35,44,20211003,-11.81600278,-75.45909444
143751,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81598333,-75.45901667,35,70,20211003,-11.81598333,-75.45901667
143752,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81599444,-75.45882778,35,47,20211003,-11.81599444,-75.45882778
143753,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81603889,-75.45907778,35,67,20211003,-11.81603889,-75.45907778
143754,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81625833,-75.45897778,35,72,20211003,-11.81625833,-75.45897778
143755,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.815975,-75.45916111,35,85,20211003,-11.815975,-75.45916111
143756,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81601389,-75.45912778,35,56,20211003,-11.81601389,-75.45912778
143757,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81601111,-75.45907222,35,74,20211003,-11.81601111,-75.45907222
143758,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81598611,-75.45901111,35,53,20211003,-11.81598611,-75.45901111
143759,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81605278,-75.45928056,35,79,20211003,-11.81605278,-75.45928056
143760,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81600833,-75.45929722,35,75,20211003,-11.81600833,-75.45929722
143761,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81605278,-75.45925833,35,112,20211003,-11.81605278,-75.45925833
143762,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81602222,-75.45908333,35,73,20211003,-11.81602222,-75.45908333
143763,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.81601667,-75.45928056,35,74,20211003,-11.81601667,-75.45928056
143764,20210402,JUNIN,Longitudinal de la Sierra Sur,-11.816025,-75.45908611,35,61,20211003,-11.816025,-75.45908611
143765,20210402,LIMA,Carretera Central,-11.909435,-76.539325,35,45,20211003,-11.909435,-76.539325
143766,20210402,LIMA,Carretera Central,-11.90943167,-76.53930667,35,69,20211003,-11.90943167,-76.53930667
143767,20210402,LIMA,Carretera Central,-11.90943167,-76.53930667,35,71,20211003,-11.90943167,-76.53930667
143768,20210402,LIMA,Carretera Central,-11.90943167,-76.53930667,35,42,20211003,-11.90943167,-76.53930667
143769,20210402,LIMA,Carretera Central,-11.90943167,-76.53930667,35,53,20211003,-11.90943167,-76.53930667
143770,20210402,LIMA,Carretera Central,-11.90943167,-76.53930667,35,62,20211003,-11.90943167,-76.53930667
143771,20210402,ANCASH,Panamericana Norte,-9.979994444,-78.19896389,80,104,20211003,-9.979994444,-78.19896389
143772,20210402,ANCASH,Panamericana Norte,-9.980086111,-78.19906667,80,133,20211003,-9.980086111,-78.19906667
143773,20210402,ANCASH,Panamericana Norte,-9.979952778,-78.19894167,80,143,20211003,-9.979952778,-78.19894167
143774,20210402,ANCASH,Panamericana Norte,-9.979988889,-78.19896111,80,88,20211003,-9.979988889,-78.19896111
143775,20210402,ANCASH,Panamericana Norte,-9.980025,-78.19906389,80,120,20211003,-9.980025,-78.19906389
143776,20210402,ANCASH,Panamericana Norte,-9.979975,-78.19893333,80,87,20211003,-9.979975,-78.19893333
143777,20210402,ANCASH,Panamericana Norte,-9.979994444,-78.19903056,80,107,20211003,-9.979994444,-78.19903056
143778,20210402,ANCASH,Panamericana Norte,-9.979997222,-78.19901111,80,93,20211003,-9.979997222,-78.19901111
143779,20210402,ANCASH,Panamericana Norte,-9.979975,-78.19894444,80,139,20211003,-9.979975,-78.19894444
143780,20210402,ANCASH,Panamericana Norte,-9.979958333,-78.19891944,80,112,20211003,-9.979958333,-78.19891944
143786,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,125,20211003,-10.74613333,-77.74254833
143787,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,144,20211003,-10.74613333,-77.74254833
143788,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,122,20211003,-10.74613333,-77.74254833
143789,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,118,20211003,-10.74613333,-77.74254833
143790,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,112,20211003,-10.74613333,-77.74254833
143791,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,112,20211003,-10.74613333,-77.74254833
143792,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,109,20211003,-10.74613333,-77.74254833
143793,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,120,20211003,-10.74613333,-77.74254833
143794,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,114,20211003,-10.74613333,-77.74254833
143795,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,129,20211003,-10.74613333,-77.74254833
143796,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,133,20211003,-10.74613333,-77.74254833
143797,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,158,20211003,-10.74613333,-77.74254833
143798,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,129,20211003,-10.74613333,-77.74254833
143799,20210402,LIMA,Panamericana Norte,-10.74613333,-77.74254833,100,112,20211003,-10.74613333,-77.74254833
143800,20210402,LAMBAYEQUE,Panamericana Norte,-6.966469444,-79.68157778,100,144,20211003,-6.966469444,-79.68157778
143801,20210402,LAMBAYEQUE,Panamericana Norte,-6.9666,-79.68135278,100,119,20211003,-6.9666,-79.68135278
143802,20210402,LAMBAYEQUE,Panamericana Norte,-6.966491667,-79.68159167,100,144,20211003,-6.966491667,-79.68159167
143803,20210402,LAMBAYEQUE,Panamericana Norte,-6.966422222,-79.68151667,100,135,20211003,-6.966422222,-79.68151667
143804,20210402,LAMBAYEQUE,Panamericana Norte,-6.966452778,-79.68155,100,116,20211003,-6.966452778,-79.68155
143805,20210402,LAMBAYEQUE,Panamericana Norte,-6.966544444,-79.68161944,100,113,20211003,-6.966544444,-79.68161944
143806,20210402,MOQUEGUA,Panamericana Sur,-17.34491667,-70.98834444,100,125,20211003,-17.34491667,-70.98834444
143807,20210402,MOQUEGUA,Panamericana Sur,-17.50971667,-71.07374167,100,109,20211003,-17.50971667,-71.07374167
143827,20210403,ANCASH,Panamericana Norte,-9.225438889,-78.449575,80,93,20211003,-9.225438889,-78.449575
143828,20210403,ANCASH,Panamericana Norte,-9.225438889,-78.449575,80,90,20211003,-9.225438889,-78.449575
143829,20210403,ANCASH,Panamericana Norte,-9.225569444,-78.44951667,80,90,20211003,-9.225569444,-78.44951667
143830,20210403,ANCASH,Panamericana Norte,-9.225783333,-78.449475,80,102,20211003,-9.225783333,-78.449475
143831,20210403,ANCASH,Panamericana Norte,-9.225625,-78.44955,80,96,20211003,-9.225625,-78.44955
143832,20210403,ANCASH,Panamericana Norte,-9.225841667,-78.44954167,80,127,20211003,-9.225841667,-78.44954167
143833,20210403,ANCASH,Panamericana Norte,-9.225616667,-78.44952222,80,140,20211003,-9.225616667,-78.44952222
143834,20210403,ANCASH,Panamericana Norte,-9.225194444,-78.44946111,80,148,20211003,-9.225194444,-78.44946111
143835,20210403,ANCASH,Panamericana Norte,-9.225569444,-78.44949444,80,127,20211003,-9.225569444,-78.44949444
143836,20210403,ANCASH,Panamericana Norte,-9.225602778,-78.44950833,80,102,20211003,-9.225602778,-78.44950833
143837,20210403,ANCASH,Panamericana Norte,-9.225652778,-78.44958333,80,108,20211003,-9.225652778,-78.44958333
143838,20210403,ANCASH,Panamericana Norte,-9.225572222,-78.4495,80,123,20211003,-9.225572222,-78.4495
143839,20210403,ANCASH,Panamericana Norte,-9.225591667,-78.44951389,80,103,20211003,-9.225591667,-78.44951389
143840,20210403,ANCASH,Panamericana Norte,-9.225591667,-78.44951389,80,107,20211003,-9.225591667,-78.44951389
143841,20210403,ANCASH,Panamericana Norte,-9.225591667,-78.44948333,80,102,20211003,-9.225591667,-78.44948333
143842,20210403,ANCASH,Panamericana Norte,-9.225616667,-78.44952222,80,90,20211003,-9.225616667,-78.44952222
143843,20210403,ANCASH,Panamericana Norte,-9.225775,-78.44940833,80,105,20211003,-9.225775,-78.44940833
143844,20210403,ANCASH,Panamericana Norte,-9.225844444,-78.44941944,80,102,20211003,-9.225844444,-78.44941944
143845,20210403,ANCASH,Panamericana Norte,-9.225616667,-78.44951667,80,94,20211003,-9.225616667,-78.44951667
143846,20210403,ANCASH,Panamericana Norte,-9.225619444,-78.44951389,80,87,20211003,-9.225619444,-78.44951389
143847,20210403,ANCASH,Panamericana Norte,-9.225619444,-78.44951389,80,98,20211003,-9.225619444,-78.44951389
143848,20210403,ANCASH,Panamericana Norte,-9.225541667,-78.449475,80,98,20211003,-9.225541667,-78.449475
143849,20210403,ANCASH,Panamericana Norte,-9.225802778,-78.44965,80,88,20211003,-9.225802778,-78.44965
143850,20210403,ANCASH,Panamericana Norte,-9.225566667,-78.44953056,80,96,20211003,-9.225566667,-78.44953056
143851,20210403,ANCASH,Panamericana Norte,-9.225602778,-78.4495,80,106,20211003,-9.225602778,-78.4495
143852,20210403,ANCASH,Panamericana Norte,-9.225611111,-78.44949444,80,98,20211003,-9.225611111,-78.44949444
143853,20210403,ANCASH,Panamericana Norte,-9.225611111,-78.44949444,80,102,20211003,-9.225611111,-78.44949444
143854,20210403,ANCASH,Panamericana Norte,-9.22555,-78.44945556,80,103,20211003,-9.22555,-78.44945556
143855,20210403,ANCASH,Panamericana Norte,-9.225575,-78.44946667,80,92,20211003,-9.225575,-78.44946667
143856,20210403,ANCASH,Panamericana Norte,-9.225575,-78.44946667,80,90,20211003,-9.225575,-78.44946667
143857,20210403,ANCASH,Panamericana Norte,-9.225625,-78.44951111,80,109,20211003,-9.225625,-78.44951111
143858,20210403,ANCASH,Panamericana Norte,-9.225636111,-78.44948611,80,99,20211003,-9.225636111,-78.44948611
143859,20210403,ANCASH,Panamericana Norte,-9.225622222,-78.44951111,80,94,20211003,-9.225622222,-78.44951111
143860,20210403,ANCASH,Panamericana Norte,-9.22565,-78.44949167,80,88,20211003,-9.22565,-78.44949167
143861,20210403,ANCASH,Panamericana Norte,-9.225602778,-78.44948611,80,98,20211003,-9.225602778,-78.44948611
143862,20210403,ANCASH,Panamericana Norte,-9.225538889,-78.44945278,80,110,20211003,-9.225538889,-78.44945278
143863,20210403,ANCASH,Panamericana Norte,-9.225508333,-78.44946944,80,98,20211003,-9.225508333,-78.44946944
143864,20210403,ANCASH,Panamericana Norte,-9.224083333,-78.44875278,80,115,20211003,-9.224083333,-78.44875278
143865,20210403,ANCASH,Panamericana Norte,-9.225652778,-78.44953611,80,97,20211003,-9.225652778,-78.44953611
143866,20210403,ANCASH,Panamericana Norte,-9.225652778,-78.44953611,80,94,20211003,-9.225652778,-78.44953611
143867,20210403,ANCASH,Panamericana Norte,-9.22555,-78.44952222,80,90,20211003,-9.22555,-78.44952222
143868,20210403,ANCASH,Panamericana Norte,-9.22555,-78.44952222,80,90,20211003,-9.22555,-78.44952222
143869,20210403,ANCASH,Panamericana Norte,-9.225558333,-78.44956389,80,108,20211003,-9.225558333,-78.44956389
143870,20210403,ANCASH,Panamericana Norte,-9.225483333,-78.44952778,80,165,20211003,-9.225483333,-78.44952778
143871,20210403,ANCASH,Panamericana Norte,-9.225469444,-78.44949722,80,94,20211003,-9.225469444,-78.44949722
143872,20210403,ANCASH,Panamericana Norte,-9.225469444,-78.44949722,80,99,20211003,-9.225469444,-78.44949722
143873,20210403,ANCASH,Panamericana Norte,-9.225477778,-78.44951667,80,105,20211003,-9.225477778,-78.44951667
143874,20210403,ANCASH,Panamericana Norte,-9.225458333,-78.44946667,80,107,20211003,-9.225458333,-78.44946667
143875,20210403,ANCASH,Panamericana Norte,-9.225516667,-78.449475,80,111,20211003,-9.225516667,-78.449475
143876,20210403,ANCASH,Panamericana Norte,-9.225516667,-78.449475,80,123,20211003,-9.225516667,-78.449475
143877,20210403,ANCASH,Panamericana Norte,-9.225516667,-78.449475,80,91,20211003,-9.225516667,-78.449475
143878,20210403,ANCASH,Panamericana Norte,-9.225533333,-78.44950556,80,126,20211003,-9.225533333,-78.44950556
143879,20210403,ANCASH,Panamericana Norte,-9.225525,-78.4495,80,89,20211003,-9.225525,-78.4495
143880,20210403,ANCASH,Panamericana Norte,-9.225558333,-78.44951944,80,96,20211003,-9.225558333,-78.44951944
143881,20210403,ANCASH,Panamericana Norte,-9.225561111,-78.44952778,80,99,20211003,-9.225561111,-78.44952778
143882,20210403,ANCASH,Panamericana Norte,-9.225519444,-78.44950833,80,98,20211003,-9.225519444,-78.44950833
143883,20210403,ANCASH,Panamericana Norte,-9.225591667,-78.44952778,80,107,20211003,-9.225591667,-78.44952778
143884,20210403,ANCASH,Panamericana Norte,-9.225591667,-78.44953611,80,90,20211003,-9.225591667,-78.44953611
143885,20210403,ANCASH,Panamericana Norte,-9.225555556,-78.44945833,80,95,20211003,-9.225555556,-78.44945833
143886,20210403,ANCASH,Panamericana Norte,-9.225566667,-78.44946944,80,86,20211003,-9.225566667,-78.44946944
143887,20210403,ANCASH,Panamericana Norte,-9.225561111,-78.44939444,80,90,20211003,-9.225561111,-78.44939444
143888,20210403,ANCASH,Panamericana Norte,-9.225530556,-78.44940278,80,121,20211003,-9.225530556,-78.44940278
143889,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62233611,-70.08843889,100,116,20211003,-15.62233611,-70.08843889
143890,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62236944,-70.08872778,100,118,20211003,-15.62236944,-70.08872778
143891,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62236944,-70.08872778,100,126,20211003,-15.62236944,-70.08872778
143892,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62236944,-70.08872778,100,115,20211003,-15.62236944,-70.08872778
143893,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62230278,-70.08870556,100,130,20211003,-15.62230278,-70.08870556
143894,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62227222,-70.08865,100,114,20211003,-15.62227222,-70.08865
143895,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62229444,-70.08869444,100,120,20211003,-15.62229444,-70.08869444
143896,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62261111,-70.08882778,100,111,20211003,-15.62261111,-70.08882778
143897,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62227222,-70.08866944,100,110,20211003,-15.62227222,-70.08866944
143898,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62225,-70.08863889,100,117,20211003,-15.62225,-70.08863889
143899,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62226944,-70.08864167,100,111,20211003,-15.62226944,-70.08864167
