FECHA_CORTE,FECHA,HORA,DEPARTAMENTO,CODIGO_VÍA,KILOMETRO,MODALIDAD,FALLECIDOS,HERIDOS,KM,FECHA_DT,CODIGO_VIA,LATITUD_GEO,LONGITUD_GEO,GEOCODIFICADO
20211222,20200901,07:40,PIURA,PE-1NL,1045,CHOQUE,0,3,1045.0,2020-09-01,PE-1NL,,,True
20211222,20200901,15:30,PUNO,PE-3S,1194,DESPISTE,0,0,1194.0,2020-09-01,PE-3S,-14.700882091283386,-70.74780029772197,True
20211222,20200902,08:30,CAJAMARCA,PE-06B,12,DESPISTE,0,0,12.0,2020-09-02,PE-06B,-6.626058232888813,-79.16456552621791,True
20211222,20200902,11:00,MOQUEGUA,MO-107,25,DESPISTE,0,0,25.0,2020-09-02,MO-107,,,True
20211222,20200902,21:15,LAMBAYEQUE,PE-04A,45,ESPECIAL,0,0,45.0,2020-09-02,PE-04A,-5.957370904531005,-80.0777875650426,True
20211222,20200902,18:00,LIMA,PE-1S,56,CHOQUE,0,1,56.0,2020-09-02,PE-1S,-12.450608204528976,-76.75544581549669,True
20211222,20200902,13:20,LIMA,PE-22,75,VOLCADURA,0,1,75.0,2020-09-02,PE-22,-11.851255747403014,-76.39721845076723,True
20211222,20200902,21:30,AREQUIPA,PE-34A,84,DESPISTE,0,4,84.0,2020-09-02,PE-34A,-16.105249999999955,-71.6176720544646,True
20211222,20200902,23:30,LIMA,PE-1S,98,CHOQUE,1,0,98.0,2020-09-02,PE-1S,-12.940814856339193,-76.4963256343087,True
20211222,20200902,21:45,JUNIN,PE-5S,106,CHOQUE,0,0,106.0,2020-09-02,PE-5S,-11.219680207929514,-74.65047577118501,True
20211222,20200902,N.I.,LIMA,PE-1S,149,CHOQUE,0,3,149.0,2020-09-02,PE-1S,-13.152438439240983,-76.38029930762555,True
20211222,20200902,22:30,AYACUCHO,PE-3S,304,DESPISTE,0,2,304.0,2020-09-02,PE-3S,-12.802185730010022,-74.41592797285409,True
20211222,20200902,14:00,MADRE DE DIOS,PE-30C,416,CHOQUE,0,4,416.0,2020-09-02,PE-30C,-12.632049244717733,-69.25994061304989,True
20211222,20200902,10:50,AREQUIPA,PE-1S,521,DESPISTE,0,0,521.0,2020-09-02,PE-1S,-15.456069300049853,-74.86692085264636,True
20211222,20200902,11:45,AREQUIPA,PE-1S,861,DESPISTE,1,0,861.0,2020-09-02,PE-1S,-16.54410049302803,-72.58353975782344,True
20211222,20200903,20:15,LIMA,PE-1N,91,CHOQUE,0,0,91.0,2020-09-03,PE-1N,-11.493239872762386,-77.30375846221524,True
20211222,20200903,06:15,HUANUCO,PE-18A,108,DESPISTE,0,2,108.0,2020-09-03,PE-18A,-9.422747380059807,-75.9673590872402,True
20211222,20200903,16:00,SAN MARTIN,PE-04A,466,DESPISTE,0,1,466.0,2020-09-03,PE-04A,,,True
20211222,20200903,23:47,LA LIBERTAD,PE-1N,535,CHOQUE,0,1,535.0,2020-09-03,PE-1N,-8.313339934013715,-78.90256018390794,True
20211222,20200904,14:28,JUNIN,PE-22,73,CHOQUE,0,3,73.0,2020-09-04,PE-22,-11.857210439376852,-76.41271304922147,True
20211222,20200904,23:50,AREQUIPA,PE-34E,80,VOLCADURA,0,0,80.0,2020-09-04,PE-34E,-15.49272689981166,-71.38330731474916,True
20211222,20200904,18:15,JUNIN,PE-22,143,CHOQUE,0,0,143.0,2020-09-04,PE-22,-11.599821445816865,-76.11559081630975,True
20211222,20200904,07:00,LA LIBERTAD,PE-1N,532,CHOQUE,0,1,532.0,2020-09-04,PE-1N,-8.336910315001036,-78.88951035771446,True
20211222,20200904,13:30,SAN MARTIN,PE-5N,578,VOLCADURA,0,1,578.0,2020-09-04,PE-5N,-8.573690758239064,-76.27647908219367,True
20211222,20200904,19:10,PIURA,PE-1N,1094,CHOQUE,0,3,1094.0,2020-09-04,PE-1N,-4.6226759381200155,-81.1460898146867,True
20211222,20200904,18:30,CUSCO,PE-3S,1099,CHOQUE,1,2,1099.0,2020-09-04,PE-3S,-14.194766994490232,-71.3287082402113,True
20211222,20200905,22:25,LORETO,LO-103,2,DESPISTE,0,0,2.0,2020-09-05,LO-103,,,True
20211222,20200905,09:00,TACNA,PE-1SD,11,CHOQUE,0,0,11.0,2020-09-05,PE-1SD,-16.666984168696686,-72.55507742654935,True
20211222,20200905,03:36,LIMA,PE-22,42,DESPISTE,0,0,42.0,2020-09-05,PE-22,-11.926045629736292,-76.64564268664563,True
20211222,20200905,18:05,LIMA,PE-1S,56,CHOQUE,0,0,56.0,2020-09-05,PE-1S,-12.450608204528976,-76.75544581549669,True
20211222,20200905,19:00,JUNIN,PE-22,62,DESPISTE,0,2,62.0,2020-09-05,PE-22,-11.887771605999944,-76.48866801474028,True
20211222,20200905,13:00,JUNIN,PE-22,87,ATROPELLO,0,1,87.0,2020-09-05,PE-22,-11.78573755939325,-76.33445596411033,True
20211222,20200905,11:30,JUNIN,PE-22,152,CHOQUE,0,0,152.0,2020-09-05,PE-22,-11.601612405995992,-76.0485109417629,True
20211222,20200905,07:30,LIMA,PE-1N,154,DESPISTE,0,0,154.0,2020-09-05,PE-1N,-11.068789182839408,-77.5860174419725,True
20211222,20200905,17:30,PIURA,PE-1NJ,196,CHOQUE,0,3,196.0,2020-09-05,PE-1NJ,-5.17115015183347,-80.54214013990696,True
20211222,20200905,12:00,AYACUCHO,PE-28A,204,DESPISTE,0,0,204.0,2020-09-05,PE-28A,-13.416899591849772,-74.9167575214293,True
20211222,20200905,08:45,PIURA,PE-30A,244,CHOQUE,0,1,244.0,2020-09-05,PE-30A,-14.61509449632354,-73.6640238564704,True
20211222,20200905,19:15,LA LIBERTAD,PE-1N,555,DESPISTE,0,0,555.0,2020-09-05,PE-1N,-8.169897430823339,-79.0035445625836,True
20211222,20200905,09:40,TACNA,PE-1S,1107,DESPISTE,0,0,1107.0,2020-09-05,PE-1S,-17.26714984061763,-71.18995690728839,True
20211222,20200905,21:10,TACNA,PE-1S,1280,CHOQUE,0,0,1280.0,2020-09-05,PE-1S,-17.948804002722216,-70.31181177133391,True
20211222,20200906,07:30,AREQUIPA,PE-1SD,22,DESPISTE,0,0,22.0,2020-09-06,PE-1SD,-16.69132452303814,-72.46938959611114,True
20211222,20200906,23:45,JUNIN,PE-3N,78,DESPISTE,0,1,78.0,2020-09-06,PE-3N,-10.962885210286066,-76.03819339204495,True
20211222,20200906,05:10,LIMA,PE-22,82,DESPISTE,0,0,82.0,2020-09-06,PE-22,-11.8105007855227,-76.35303580366866,True
20211222,20200906,11:30,PIURA,PE-1NL,1044,CHOQUE,0,6,1044.0,2020-09-06,PE-1NL,,,True
20211222,20200907,18:30,LORETO,LO-103,3,ATROPELLO,0,1,3.0,2020-09-07,LO-103,,,True
20211222,20200907,05:40,PIURA,PE-02A,17,DESPISTE,0,1,17.0,2020-09-07,PE-02A,-5.246814375091619,-79.98043614513342,True
20211222,20200907,16:40,LIMA,PE-1S,30,CHOQUE,0,0,30.0,2020-09-07,PE-1S,-12.276137808704581,-76.88997544513248,True
20211222,20200907,12:45,CUSCO,PE-28G,33,CHOQUE,0,2,33.0,2020-09-07,PE-28G,-13.42386565359488,-71.8574831665955,True
20211222,20200907,07:30,JUNIN,PE-3S,33,ATROPELLO,1,0,33.0,2020-09-07,PE-3S,-11.702969124717999,-75.75201373506435,True
20211222,20200907,17:00,JUNIN,PE-3SA,36,CHOQUE,0,0,36.0,2020-09-07,PE-3SA,-11.575100837961969,-75.63279832169488,True
20211222,20200907,09:30,CAJAMARCA,PE-08A,37,DESPISTE,0,6,37.0,2020-09-07,PE-08A,-7.079079634318051,-78.7702182968652,True
20211222,20200907,18:15,PUNO,PE-1N,52,DESPISTE,0,1,52.0,2020-09-07,PE-1N,-11.726303210231407,-77.14402216054684,True
20211222,20200907,11:30,JUNIN,PE-22,137,DESPISTE,0,1,137.0,2020-09-07,PE-22,-11.598333234186347,-76.15669596477372,True
20211222,20200907,16:45,JUNIN,PE-22,140,CHOQUE,0,0,140.0,2020-09-07,PE-22,-11.595306142308281,-76.13552622196099,True
20211222,20200907,13:00,HUANUCO,PE-3N,207,ESPECIAL,0,1,207.0,2020-09-07,PE-3N,-10.147352180149273,-76.19254743407808,True
20211222,20200907,08:20,ANCASH,PE-1N,247,DESPISTE,0,1,247.0,2020-09-07,PE-1N,-10.399434406647748,-77.98151947870417,True
20211222,20200907,09:00,ANCASH,PE-1N,274,DESPISTE,0,0,274.0,2020-09-07,PE-1N,-10.204822671102246,-78.0497228466984,True
20211222,20200907,17:00,AYACUCHO,PE-28A,310,CHOQUE,0,0,310.0,2020-09-07,PE-28A,-13.244101763347958,-74.3073562406794,True
20211222,20200907,19:30,MADRE DE DIOS,PE-30C,327,DESPISTE,0,1,327.0,2020-09-07,PE-30C,-12.89671808108859,-69.97636928724123,True
20211222,20200907,15:00,ICA,PE-1S,377,CHOQUE,0,0,377.0,2020-09-07,PE-1S,-14.497228660595075,-75.26832944185828,True
20211222,20200907,10:00,LAMBAYEQUE,PE-1N,742,DESPISTE,0,1,742.0,2020-09-07,PE-1N,-6.988819945732442,-79.62633959757767,True
20211222,20200908,19:00,JUNIN,PE-3N,0,DESPISTE,0,0,0.0,2020-09-08,PE-3N,-11.522644942999932,-75.90932789099992,True
20211222,20200908,04:50,ANCASH,AN-111,22,DESPISTE,0,3,22.0,2020-09-08,AN-111,,,True
20211222,20200908,22:10,LA LIBERTAD,PE-10A,26,CHOQUE,0,0,26.0,2020-09-08,PE-10A,-8.025470886767591,-78.83892142152655,True
20211222,20200908,05:50,JUNIN,PE-3S,78,CHOQUE,0,5,78.0,2020-09-08,PE-3S,-11.800647886523944,-75.48780374568437,True
20211222,20200908,N.I.,LIMA,PE-1N,82,CHOQUE,0,1,82.0,2020-09-08,PE-1N,-11.563139040290405,-77.26547950067437,True
20211222,20200908,03:40,PIURA,PE-1N,88,DESPISTE,0,0,88.0,2020-09-08,PE-1N,-11.518387873127558,-77.29388354143688,True
20211222,20200908,12:45,JUNIN,PE-3N,103,DESPISTE,2,1,103.0,2020-09-08,PE-3N,-10.823349830810802,-76.20216703331738,True
20211222,20200908,17:40,JUNIN,PE-22,152,CHOQUE,0,0,152.0,2020-09-08,PE-22,-11.601612405995992,-76.0485109417629,True
20211222,20200908,19:55,PUNO,PE-3S,N.I.,DESPISTE,0,1,,2020-09-08,PE-3S,-15.04301470699994,-70.36600238199992,True
20211222,20200909,18:35,LIMA,PE-1S,48,DESPISTE,0,1,48.0,2020-09-09,PE-1S,-12.384814162531237,-76.77075501133196,True
20211222,20200909,01:50,HUANUCO,PE-18A,69,DESPISTE,0,1,69.0,2020-09-09,PE-18A,-9.644060609673629,-76.06599151421885,True
20211222,20200909,17:30,PUNO,PE-38A,72,DESPISTE,1,3,72.0,2020-09-09,PE-38A,-16.176859196098494,-69.65412411845493,True
20211222,20200909,13:45,LAMBAYEQUE,PE-1N,86,CHOQUE,3,0,86.0,2020-09-09,PE-1N,-11.534091599158318,-77.28486077214315,True
20211222,20200909,13:30,AYACUCHO,PE-3S,128,DESPISTE,0,0,128.0,2020-09-09,PE-3S,-12.096576088279598,-75.21500608385769,True
20211222,20200909,13:45,AYACUCHO,PE-3S,133,CHOQUE,0,4,133.0,2020-09-09,PE-3S,-12.13816406247263,-75.22351011291738,True
20211222,20200909,12:00,JUNIN,PE-22,154,DESPISTE,0,2,154.0,2020-09-09,PE-22,-11.609307054351873,-76.03421073631003,True
20211222,20200909,22:00,ICA,PE-1S,377,CHOQUE,0,0,377.0,2020-09-09,PE-1S,-14.497228660595075,-75.26832944185828,True
20211222,20200909,07:50,LA LIBERTAD,PE-1N,522,ATROPELLO,0,2,522.0,2020-09-09,PE-1N,-8.404377353118779,-78.8316037902085,True
20211222,20200910,15:00,PIURA,PI-107,1,ATROPELLO,1,0,1.0,2020-09-10,PI-107,,,True
20211222,20200910,15:30,AREQUIPA,PE-34A,47,CHOQUE,0,1,47.0,2020-09-10,PE-34A,-16.318885802842942,-71.60169774644616,True
20211222,20200910,13:20,CAJAMARCA,PE-3N,105,DESPISTE,0,2,105.0,2020-09-10,PE-3N,-10.813663647929035,-76.21600464962287,True
20211222,20200910,10:15,LIMA,PE-1N,207,DESPISTE,0,1,207.0,2020-09-10,PE-1N,-10.665219097638216,-77.80299346538109,True
20211222,20200910,03:40,LA LIBERTAD,PE-1N,541,ATROPELLO,1,0,541.0,2020-09-10,PE-1N,-8.265983265195931,-78.92727033008117,True
20211222,20200910,06:45,LA LIBERTAD,PE-1N,615,DESPISTE,0,0,615.0,2020-09-10,PE-1N,-7.78891196376197,-79.23335648906007,True
20211222,20200910,16:45,TACNA,PE-1N,1152,CHOQUE,0,0,1152.0,2020-09-10,PE-1N,-4.237247907933046,-81.17831052470667,True
20211222,20200910,10:00,PUNO,PE-3S,1337,CHOQUE,1,0,1337.0,2020-09-10,PE-3S,-15.644560924472177,-70.08268710121503,True
20211222,20200911,19:15,CAJAMARCA,PE-5N,5,CHOQUE,0,2,5.0,2020-09-11,PE-5N,-10.926699476833056,-75.28036326294095,True
20211222,20200911,09:20,LIMA,PE-1NA,6,CHOQUE,0,0,6.0,2020-09-11,PE-1NA,-11.734905650855294,-77.16944513983017,True
20211222,20200911,06:48,LIMA,PE-22,43,CHOQUE,0,0,43.0,2020-09-11,PE-22,-11.92426096036915,-76.63680727074977,True
20211222,20200911,03:40,AREQUIPA,PE-34,47,DESPISTE,0,1,47.0,2020-09-11,PE-34,-16.965130364158476,-72.05702947572506,True
20211222,20200911,18:00,ANCASH,AN-107,68,DESPISTE,0,0,68.0,2020-09-11,AN-107,,,True
20211222,20200911,07:50,JUNIN,PE-22B,81,DESPISTE,0,0,81.0,2020-09-11,PE-22B,-11.191715497989174,-75.47136570211731,True
20211222,20200911,16:45,LIMA,PE-1S,131,ESPECIAL,0,0,131.0,2020-09-11,PE-1S,-13.02463008299992,-76.47484911599992,True
20211222,20200911,08:00,PUNO,PE-34A,237,DESPISTE,0,0,237.0,2020-09-11,PE-34A,-15.688723271821132,-70.60980158270388,True
20211222,20200911,17:20,ANCASH,PE-1N,311,CHOQUE,0,0,311.0,2020-09-11,PE-1N,-9.946316244968521,-78.21435739358814,True
20211222,20200911,03:00,ANCASH,PE-1N,344,DESPISTE,0,1,344.0,2020-09-11,PE-1N,-9.709208055507482,-78.27510081942467,True
20211222,20200911,22:50,ICA,PE-1S,370,DESPISTE,0,0,370.0,2020-09-11,PE-1S,-14.48367374254584,-75.33035036461084,True
20211222,20200911,08:30,AREQUIPA,PE-1S,524,DESPISTE,0,0,524.0,2020-09-11,PE-1S,-15.481797625860318,-74.85932730583134,True
20211222,20200911,20:30,APURIMAC,PE-3S,716,DESPISTE,0,1,716.0,2020-09-11,PE-3S,-13.645878356234338,-73.08739520295033,True
20211222,20200911,07:35,LA LIBERTAD,PE-1N,726,CHOQUE,1,5,726.0,2020-09-11,PE-1N,-7.092232456190468,-79.52584725543397,True
20211222,20200912,12:00,LORETO,LO-103,9,CHOQUE,0,0,9.0,2020-09-12,LO-103,,,True
20211222,20200912,11:30,LIMA,PE-1NA,18,DESPISTE,0,0,18.0,2020-09-12,PE-1NA,-11.646123812970785,-77.20818641099416,True
20211222,20200912,07:40,JUNIN,PE-3S,40,DESPISTE,0,0,40.0,2020-09-12,PE-3S,-11.752327154192963,-75.72535269531059,True
20211222,20200912,19:10,AREQUIPA,PE-34A,76,DESPISTE,0,3,76.0,2020-09-12,PE-34A,-16.154933917739758,-71.64488708409979,True
20211222,20200912,13:10,JUNIN,PE-3S,108,CHOQUE,0,1,108.0,2020-09-12,PE-3S,-11.946779793246296,-75.29139522561728,True
20211222,20200912,07:00,MADRE DE DIOS,PE-34A,200,DESPISTE,0,0,200.0,2020-09-12,PE-34A,-15.715941666941857,-70.83667108334701,True
20211222,20200912,21:40,HUANUCO,PE-3N,207,CHOQUE,0,0,207.0,2020-09-12,PE-3N,-10.147352180149273,-76.19254743407808,True
20211222,20200912,18:39,PUNO,PE-34A,213,CHOQUE,0,0,213.0,2020-09-12,PE-34A,-15.669599352683118,-70.79190870536627,True
20211222,20200912,23:15,MADRE DE DIOS,PE-30C,276,DESPISTE,0,1,276.0,2020-09-12,PE-30C,-12.972961999659082,-70.33919565003455,True
20211222,20200912,14:00,PUNO,PE-34A,293,CHOQUE,0,1,293.0,2020-09-12,PE-34A,-15.528102611214658,-70.18609364974795,True
20211222,20200912,00:10,LA LIBERTAD,PE-1N,467,CHOQUE,0,1,467.0,2020-09-12,PE-1N,-8.787329297542673,-78.64011451851835,True
20211222,20200912,18:40,ANCASH,PE-3N,618,CHOQUE,0,4,618.0,2020-09-12,PE-3N,-9.266678113952432,-77.68004344070069,True
20211222,20200912,15:00,ANCASH,AN-110,760,DESPISTE,0,0,760.0,2020-09-12,AN-110,,,True
20211222,20200912,06:35,PUNO,PE-3S,1224,DESPISTE,0,1,1224.0,2020-09-12,PE-3S,-14.894262416257732,-70.59081799009047,True
20211222,20200912,08:00,CAJAMARCA,PE-3N,1270,CHOQUE,1,1,1270.0,2020-09-12,PE-3N,-7.187835257382384,-78.47350554524364,True
20211222,20200912,21:20,PUNO,PE-3S,1303,ATROPELLO,1,0,1303.0,2020-09-12,PE-3S,-15.37299277231811,-70.16656759713041,True
20211222,20200913,20:40,PUNO,PE-36B,4,DESPISTE,0,1,4.0,2020-09-13,PE-36B,-16.842814947639944,-70.49467876522782,True
20211222,20200913,15:00,JUNIN,PE-22B,48,DESPISTE,0,1,48.0,2020-09-13,PE-22B,-11.356512216015435,-75.61216882973123,True
20211222,20200913,00:00,AYACUCHO,PE-3S,245,CHOQUE,0,2,245.0,2020-09-13,PE-3S,-12.541978164764318,-74.6965114178517,True
20211222,20200913,23:10,ICA,PE-1S,377,CHOQUE,0,1,377.0,2020-09-13,PE-1S,-14.497228660595075,-75.26832944185828,True
20211222,20200913,07:30,AREQUIPA,PE-1S,600,DESPISTE,0,1,600.0,2020-09-13,PE-1S,-15.821704710830021,-74.33971523220049,True
20211222,20200914,10:10,PIURA,PE-02A,7,CHOQUE,0,0,7.0,2020-09-14,PE-02A,-5.2313680893775585,-80.05153235487988,True
20211222,20200914,10:30,PIURA,PE-1N,15,CHOQUE,0,1,15.0,2020-09-14,PE-1N,-11.999903495021439,-77.06246176966826,True
20211222,20200914,22:45,LAMBAYEQUE,PE-1NJ,72,DESPISTE,0,1,72.0,2020-09-14,PE-1NJ,-6.104597635329134,-79.70777103468058,True
20211222,20200914,16:05,TACNA,PE-36A,73,DESPISTE,0,1,73.0,2020-09-14,PE-36A,-16.990887364545504,-70.71195323335012,True
20211222,20200914,22:30,LAMBAYEQUE,PE-1NJ,76,CHOQUE,0,1,76.0,2020-09-14,PE-1NJ,-6.0703220754488,-79.69698886743487,True
20211222,20200914,10:50,AREQUIPA,PE-34A,83,DESPISTE,0,4,83.0,2020-09-14,PE-34A,-16.10782194849128,-71.62017877939647,True
20211222,20200914,07:00,LIMA,PE-1S,165,CHOQUE,1,3,165.0,2020-09-14,PE-1S,-13.249650866012217,-76.28420145920819,True
20211222,20200914,06:00,LIMA,PE-1N,183,DESPISTE,0,4,183.0,2020-09-14,PE-1N,-10.853315322500634,-77.69194416500103,True
20211222,20200914,12:21,JUNIN,PE-24,267,CHOQUE,0,0,267.0,2020-09-14,PE-24,-12.027056482160008,-75.40819477517176,True
20211222,20200914,15:40,ANCASH,PE-1N,412,DESPISTE,0,2,412.0,2020-09-14,PE-1N,-9.201450724859448,-78.45910954855965,True
20211222,20200914,05:00,AREQUIPA,PE-1S,940,DESPISTE,0,0,940.0,2020-09-14,PE-1S,-16.44516811814113,-71.97543852248221,True
20211222,20200914,15:30,TACNA,PE-1S,1150,DESPISTE,0,0,1150.0,2020-09-14,PE-1S,-17.313067505396578,-70.98937971974344,True
20211222,20200914,15:30,PUNO,PE-3S,1266,DESPISTE,0,0,1266.0,2020-09-14,PE-3S,-15.135818587948647,-70.36345815230888,True
20211222,20200915,15:30,CUSCO,PE-34F,10,CHOQUE,0,3,10.0,2020-09-15,PE-34F,-14.737331294881482,-71.32718808417417,True
20211222,20200915,20:30,LAMBAYEQUE,PE-08,12,ATROPELLO,0,1,12.0,2020-09-15,PE-08,-7.317243557341281,-79.37645780273685,True
20211222,20200915,15:00,JUNIN,PE-22B,82,DESPISTE,0,0,82.0,2020-09-15,PE-22B,-11.186085744151594,-75.46491332586663,True
20211222,20200915,08:45,JUNIN,PE-3S,124,CHOQUE,1,5,124.0,2020-09-15,PE-3S,-12.065672229476357,-75.21746714620619,True
20211222,20200915,17:45,AYACUCHO,PE-30A,181,DESPISTE,0,0,181.0,2020-09-15,PE-30A,-14.645124827727509,-74.05322123293541,True
20211222,20200915,05:45,LIMA,PE-1N,192,CHOQUE,0,0,192.0,2020-09-15,PE-1N,-10.820619821698443,-77.70062298645144,True
20211222,20200915,17:50,PUNO,PE-34A,220,DESPISTE,0,0,220.0,2020-09-15,PE-34A,-15.65166999999991,-70.73526012336964,True
20211222,20200915,13:15,PUNO,PE-34A,226,DESPISTE,0,0,226.0,2020-09-15,PE-34A,-15.643352517787386,-70.68652367946481,True
20211222,20200915,05:30,MADRE DE DIOS,PE-30C,438,DESPISTE,1,1,438.0,2020-09-15,PE-30C,-12.524001484021792,-69.13662507247808,True
20211222,20200915,10:00,LAMBAYEQUE,PE-1N,732,CHOQUE,0,2,732.0,2020-09-15,PE-1N,-7.058083264723555,-79.57042450172128,True
20211222,20200915,17:10,PIURA,PE-1NL,1048,CHOQUE,0,2,1048.0,2020-09-15,PE-1NL,,,True
20211222,20200916,13:30,LA LIBERTAD,PE-1S,13,DESPISTE,0,1,13.0,2020-09-16,PE-1S,-12.170535920451721,-76.97935477145053,True
20211222,20200916,06:40,JUNIN,PE-3N,37,CHOQUE,0,0,37.0,2020-09-16,PE-3N,-11.283345450729579,-75.92079551326114,True
20211222,20200916,10:45,LAMBAYEQUE,PE-06A,43,DESPISTE,0,3,43.0,2020-09-16,PE-06A,-6.744317678510708,-79.52629412980824,True
20211222,20200916,12:35,HUANUCO,PE-5N,52,DESPISTE,0,0,52.0,2020-09-16,PE-5N,-10.744834776558399,-75.21165473181566,True
20211222,20200916,06:20,MOQUEGUA,PE-36A,57,DESPISTE,0,0,57.0,2020-09-16,PE-36A,-17.028293857262863,-70.79329385378207,True
20211222,20200916,19:20,AMAZONAS,PE-04A,236,CHOQUE,0,5,236.0,2020-09-16,PE-04A,,,True
20211222,20200916,16:00,LIMA,PE-1N,315,DESPISTE,0,1,315.0,2020-09-16,PE-1N,-9.93913120027727,-78.21777602167599,True
20211222,20200916,22:30,ANCASH,PE-1N,405,CHOQUE,0,1,405.0,2020-09-16,PE-1N,-9.256612109220557,-78.43404856221233,True
20211222,20200916,10:45,AREQUIPA,PE-1S,858,DESPISTE,0,0,858.0,2020-09-16,PE-1S,-16.55174012884034,-72.60937234013271,True
20211222,20200917,16:45,AREQUIPA,AR-106,22,CHOQUE,0,0,22.0,2020-09-17,AR-106,,,True
20211222,20200917,08:40,LIMA,PE-1N,159,CHOQUE,0,3,159.0,2020-09-17,PE-1N,-11.02528560117257,-77.59539687942902,True
20211222,20200917,11:45,ICA,PE-1S,276,CHOQUE,0,2,276.0,2020-09-17,PE-1S,-13.935787056106248,-75.85221400587224,True
20211222,20200917,08:00,PUNO,PE-34A,299,CHOQUE,0,3,299.0,2020-09-17,PE-34A,-15.493996420398142,-70.1447483295191,True
20211222,20200917,03:20,ANCASH,PE-1N,374,DESPISTE,0,0,374.0,2020-09-17,PE-1N,-9.475505262774279,-78.29542450229184,True
20211222,20200917,06:10,ICA,PE-1S,422,DESPISTE,0,1,422.0,2020-09-17,PE-1S,-14.70948476221127,-75.09806914272544,True
20211222,20200917,08:40,AREQUIPA,PE-1S,731,DESPISTE,0,0,731.0,2020-09-17,PE-1S,-16.309360855762556,-73.37916246893575,True
20211222,20200917,07:30,AREQUIPA,PE-1S,884,CHOQUE,0,0,884.0,2020-09-17,PE-1S,-16.484282379974463,-72.38471258805555,True
20211222,20200917,11:00,PIURA,PE-1N,988,CHOQUE,1,0,988.0,2020-09-17,PE-1N,-5.239801691070705,-80.63668272180945,True
20211222,20200918,12:30,PUNO,PE-34B,6,CHOQUE,0,0,6.0,2020-09-18,PE-34B,-15.256432043540526,-70.22336558242498,True
20211222,20200918,09:15,UCAYALI,PE-04A,19,CHOQUE,0,5,19.0,2020-09-18,PE-04A,-6.005346905124163,-80.38893682200886,True
20211222,20200918,18:00,PUNO,PE-34B,41,CHOQUE,1,0,41.0,2020-09-18,PE-34B,-14.96835007226168,-70.19104709469515,True
20211222,20200918,10:30,LAMBAYEQUE,PE-1NJ,44,DESPISTE,0,2,44.0,2020-09-18,PE-1NJ,-6.3279538237885795,-79.76332974432272,True
20211222,20200918,15:30,LIMA,PE-22,129,DESPISTE,0,0,129.0,2020-09-18,PE-22,-11.609960132545957,-76.20242925515117,True
20211222,20200918,06:40,JUNIN,PE-22,157,CHOQUE,0,0,157.0,2020-09-18,PE-22,-11.618388096631845,-76.01034650830329,True
20211222,20200918,14:30,CAJAMARCA,PE-06A,169,CHOQUE,0,0,169.0,2020-09-18,PE-06A,-6.463326408823429,-78.94057934257998,True
20211222,20200918,13:30,AYACUCHO,PE-3S,321,CHOQUE,0,0,321.0,2020-09-18,PE-3S,-12.869295079702379,-74.32675777027029,True
20211222,20200918,06:50,APURIMAC,PE-3S,717,CHOQUE,0,3,717.0,2020-09-18,PE-3S,-13.652978162076671,-73.07995967183693,True
20211222,20200919,21:00,LIMA,PE-22,38,DESPISTE,0,0,38.0,2020-09-19,PE-22,-11.923569882182347,-76.67966703517845,True
20211222,20200919,10:45,LIMA,PE-1S,57,ATROPELLO,0,0,57.0,2020-09-19,PE-1S,-12.459353853415445,-76.75305506986528,True
20211222,20200919,04:20,ANCASH,AN-107,62,DESPISTE,0,2,62.0,2020-09-19,AN-107,,,True
20211222,20200919,19:20,JUNIN,PE-5S,74,CHOQUE,0,2,74.0,2020-09-19,PE-5S,-10.992128021358202,-74.76699672100358,True
20211222,20200919,20:30,CAJAMARCA,PE-06A,88,DESPISTE,0,0,88.0,2020-09-19,PE-06A,-6.5838116196006355,-79.23700777276558,True
20211222,20200919,13:45,JUNIN,PE-3N,98,DESPISTE,0,0,98.0,2020-09-19,PE-3N,-10.84778388805375,-76.16486390757093,True
20211222,20200919,20:15,LIMA,PE-1N,116,DESPISTE,1,1,116.0,2020-09-19,PE-1N,-11.3627857037942,-77.44736558051379,True
20211222,20200919,09:00,PASCO,PE-3N,132,CHOQUE,0,0,132.0,2020-09-19,PE-3N,-10.6978087995846,-76.18942182414017,True
20211222,20200919,16:00,JUNIN,PE-22,144,CHOQUE,0,2,144.0,2020-09-19,PE-22,-11.600717758390408,-76.10773025137584,True
20211222,20200919,13:00,AMAZONAS,PE-04A,164,N.I.,0,0,164.0,2020-09-19,PE-04A,,,True
20211222,20200919,04:20,PUNO,PE-34A,241,DESPISTE,0,0,241.0,2020-09-19,PE-34A,-15.688123573318162,-70.58116609315945,True
20211222,20200919,14:20,MADRE DE DIOS,PE-30C,326,DESPISTE,1,1,326.0,2020-09-19,PE-30C,-12.89654540999993,-69.9855554687292,True
20211222,20200919,14:20,MADRE DE DIOS,PE-30C,326,DESPISTE,1,1,326.0,2020-09-19,PE-30C,-12.89654540999993,-69.9855554687292,True
20211222,20200919,12:00,UCAYALI,PE-5N,372,CHOQUE,0,1,372.0,2020-09-19,PE-5N,-8.900840978102536,-75.33906828627613,True
20211222,20200919,01:22,LAMBAYEQUE,PE-1N,751,DESPISTE,0,0,751.0,2020-09-19,PE-1N,-6.955021328478782,-79.69705929673718,True
