CÓDIGO SINIESTRO,FECHA SINIESTRO,HORA SINIESTRO,CLASE SINIESTRO,CANTIDAD DE FALLECIDOS,CANTIDAD DE LESIONADOS,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,PROVINCIA,DISTRITO,ZONA,TIPO DE VÍA,RED VIAL,COD CARRETERA,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,CLASIFICACIÓN DE LA SEÑAL VERTICAL Nº 1,CLASIFICACIÓN DE LA SEÑAL VERTICAL Nº 2,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,CAUSA ESPECÍFICA,lat,lon,fecha,fallecidos,"('ruta',)",km_red,dist_linea_km,tramo_km0,tramo_km1
A-2022-05-109,01/05/2022,05:30,CHOQUE FUGA,1,0,,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,RURAL,CARRETERA,NACIONAL,PE-1N,-6.72289,-79.892609,NUBLADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),,NO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-6.72289,-79.892609,2022-05-01,1,PE-1N,790.9191377487879,0.001964844152324557,782.244,795.961
A-2022-05-249,01/05/2022,05:50,ATROPELLO FUGA,1,0,1.0,LIMA,HUAURA,HUAURA,RURAL,CARRETERA,NACIONAL,PE-1N,-11.0422,-77.58955,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),PREVENTIVA (P),NO,IMPRUDENCIA DEL PEATÓN,ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,-11.0422,-77.58955,2022-05-01,1,PE-1N,157.01078917138378,0.005829992079668927,154.466,167.558
A-2022-05-143,01/05/2022,06:00,DESPISTE,1,0,1.0,CUSCO,QUISPICANCHI,LUCRE,RURAL,CARRETERA,NACIONAL,PE-3S,-13.607601,-71.729269,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,INFORMATIVA (I),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.607601,-71.729269,2022-05-01,1,PE-3S,1001.7979603328334,0.0036054804440615257,987.311,1002.08
A-2022-05-198,01/05/2022,14:00,CHOQUE,2,0,,ANCASH,HUARMEY,HUARMEY,RURAL,CARRETERA,NACIONAL,PE-1N,-10.21200346185269,-78.04846020880257,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-10.21200346185269,-78.04846020880257,2022-05-01,2,PE-1N,273.1980155170535,0.003912219995418969,259.325,284.402
A-2022-05-222,01/05/2022,17:00,DESPISTE,1,3,,AYACUCHO,HUAMANGA,CHIARA,RURAL,CARRETERA,NACIONAL,PE-3S,-13.34226175,-74.17256924,DESPEJADO,RURAL,CURVA,INCLINADA,TROCHA,SI,PREVENTIVA (P),,NO,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),-13.34226175,-74.17256924,2022-05-01,1,PE-3S,430.05712300423704,0.004500020832419346,429.979,440.468
A-2022-05-107,01/05/2022,18:30,CHOQUE,1,0,2.0,CAJAMARCA,CAJAMARCA,CAJAMARCA,URBANA,CARRETERA,NACIONAL,PE-3N,-7.14752309,-78.52239026,DESPEJADO,COMERCIAL,OTRO,,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-7.14752309,-78.52239026,2022-05-01,1,PE-3N,1285.989669371655,0.0192575318591741,1277.163,1286.829
A-2022-05-6,01/05/2022,18:47,DESPISTE,1,0,1.0,PUNO,CHUCUITO,HUACULLANI,RURAL,CARRETERA,NACIONAL,PE-36A,-16.61708505221071,-69.42479615457934,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-16.61708505221071,-69.42479615457934,2022-05-01,1,PE-36A,255.0968255909585,0.01799513584484216,214.705,289.344
A-2022-05-10,01/05/2022,22:30,DESPISTE,2,0,1.0,AREQUIPA,ISLAY,DEAN VALDIVIA,RURAL,CARRETERA,NACIONAL,PE-1SD,-17.144423,-71.829075,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,SI,REGULADORA (R),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-17.144423,-71.829075,2022-05-01,2,PE-1SD,133.21605870172561,0.0015444064406902756,129.557,133.708
A-2022-05-232,01/05/2022,22:59,ATROPELLO FUGA,1,0,1.0,JUNIN,HUANCAYO,VIQUES,RURAL,CARRETERA,NACIONAL,PE-3S,-12.154393,-75.217452,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-12.154393,-75.217452,2022-05-01,1,PE-3S,134.99051480698378,0.005242485296231997,133.182,155.569
A-2022-05-202,02/05/2022,05:56,ATROPELLO,1,0,1.0,LIMA,CAÑETE,CHILCA,URBANA,CARRETERA,NACIONAL,PE-1S,-12.478985,-76.74743,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.478985,-76.74743,2022-05-02,1,PE-1S,59.25220319152232,0.035244345876158094,57.681,65.391
A-2022-05-238,02/05/2022,06:20,VOLCADURA,2,0,2.0,ICA,CHINCHA,ALTO LARAN,RURAL,CARRETERA,NACIONAL,PE-1S,-13.461462,-76.136362,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-13.461462,-76.136362,2022-05-02,2,PE-1S,196.67276124929916,0.0006608395424897484,190.887,210.541
A-2022-05-57,02/05/2022,07:35,ATROPELLO,1,0,1.0,ANCASH,YUNGAY,MANCOS,URBANA,CARRETERA,NACIONAL,PE-3N,-9.22590221023343,-77.6851273339738,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-9.22590221023343,-77.6851273339738,2022-05-02,1,PE-3N,622.8899805189262,0.0030794847278691386,613.091,638.273
A-2022-05-172,02/05/2022,22:30,ATROPELLO FUGA,1,0,0.0,PUNO,SAN ROMAN,SAN MIGUEL,RURAL,CARRETERA,NACIONAL,PE-3S,-15.436021334732173,-70.14045229836972,SOLEADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-15.436021334732173,-70.14045229836972,2022-05-02,1,PE-3S,1310.0856896846835,0.0021142375402101467,1292.44,1312.95
A-2022-05-56,02/05/2022,23:00,DESPISTE,2,1,1.0,ANCASH,BOLOGNESI,CHIQUIAN,RURAL,CARRETERA,NACIONAL,PE-3N,-10.1349697561606,-77.1566121102087,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-10.1349697561606,-77.1566121102087,2022-05-02,2,PE-3N,462.324101938261,0.001727565930809898,455.061,469.07
A-2022-05-106,02/05/2022,23:15,CHOQUE,1,0,2.0,CAJAMARCA,CAJABAMBA,CAJABAMBA,URBANA,CARRETERA,NACIONAL,PE-3N,-7.61033042,-78.06769556,DESPEJADO,RURAL,OTRO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-7.61033042,-78.06769556,2022-05-02,1,PE-3N,1157.4119180731327,0.005432058441785778,1156.84,1157.643
A-2022-05-26,03/05/2022,00:05,CHOQUE,1,1,2.0,LA LIBERTAD,ASCOPE,CHOCOPE,RURAL,CARRETERA,NACIONAL,PE-1N,-7.791920466724055,-79.21250134887943,DESPEJADO,RURAL,ÓVALO,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-7.791920466724055,-79.21250134887943,2022-05-03,1,PE-1N,612.6058683067432,0.06826843145011192,611.255,624.329
A-2022-05-226,03/05/2022,01:20,DESPISTE,1,1,,JUNIN,CHANCHAMAYO,CHANCHAMAYO,RURAL,CARRETERA,NACIONAL,PE-22B,-10.993944704481336,-75.31311423121596,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-10.993944704481336,-75.31311423121596,2022-05-03,1,PE-22B,115.32817465622814,0.007860364024436893,107.043,120.006
A-2022-05-7,03/05/2022,09:30,CHOQUE,1,0,,PUNO,EL COLLAO,ILAVE,RURAL,CARRETERA,NACIONAL,PE-3S,-16.147482407028615,-69.56467858031846,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-16.147482407028615,-69.56467858031846,2022-05-03,1,PE-3S,1427.9722123586341,0.003497008714232919,1418.886,1442.092
A-2022-05-199,03/05/2022,14:00,DESPISTE,1,0,,ANCASH,SANTA,CHIMBOTE,RURAL,CARRETERA,NACIONAL,PE-12,-8.832204318417629,-78.55520393642605,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,-8.832204318417629,-78.55520393642605,2022-05-03,1,PE-12,20.33097365641253,0.0030075424435629817,10.261,20.639
A-2022-05-50,03/05/2022,23:00,CHOQUE,1,0,2.0,AREQUIPA,CAYLLOMA,MAJES,RURAL,CARRETERA,NACIONAL,PE-1S,-16.369883,-72.167225,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-16.369883,-72.167225,2022-05-03,1,PE-1S,911.3441196542382,0.006078927674539165,910.993,912.609
A-2022-05-168,05/05/2022,03:30,DESPISTE,2,1,1.0,PUNO,SANDIA,CUYOCUYO,RURAL,CARRETERA,NACIONAL,PE-34H,-14.43080725205699,-69.51307720131344,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-14.43080725205699,-69.51307720131344,2022-05-05,2,PE-34H,201.99771306482162,0.0026567621492212365,197.675,226.193
A-2022-05-150,05/05/2022,05:10,CHOQUE,1,2,2.0,CAJAMARCA,CUTERVO,CUTERVO,RURAL,CARRETERA,NACIONAL,PE-3ND,-6.36504833,-78.79028,DESPEJADO,RURAL,OTRO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-6.36504833,-78.79028,2022-05-05,1,PE-3ND,6.065111029895441,0.0011251858762191117,5.49,7.214
A-2022-05-130,05/05/2022,23:30,ATROPELLO FUGA,1,0,,CUSCO,ANTA,CACHIMAYO,URBANA,CARRETERA,NACIONAL,PE-3S,-13.48311,-72.078307,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,-13.48311,-72.078307,2022-05-05,1,PE-3S,954.5170690503821,0.004220878222180767,946.122,957.459
A-2022-05-20,06/05/2022,02:50,DESPISTE,1,0,1.0,PUNO,CHUCUITO,POMATA,RURAL,CARRETERA,NACIONAL,PE-3S,-16.256341071570372,-69.29767010067168,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,SI,REGULADORA (R),,SI,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-16.256341071570372,-69.29767010067168,2022-05-06,1,PE-3S,1464.211094420414,0.007699807562845938,1452.605,1472.092
A-2022-05-27,06/05/2022,04:30,CHOQUE,1,0,2.0,ICA,PISCO,SAN CLEMENTE,URBANA,CARRETERA,NACIONAL,PE-1S,-13.634972,-76.152674,NIEBLA,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.634972,-76.152674,2022-05-06,1,PE-1S,216.552799543625,0.004071571086491606,210.541,221.407
A-2022-05-110,06/05/2022,12:30,CHOQUE,2,0,2.0,LAMBAYEQUE,LAMBAYEQUE,MORROPE,RURAL,CARRETERA,NACIONAL,PE-1N,-6.63277,-79.953358,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-6.63277,-79.953358,2022-05-06,2,PE-1N,803.8673500330315,0.0005246304081752068,795.961,815.315
A-2022-05-200,06/05/2022,15:05,ATROPELLO FUGA,1,0,,ANCASH,SANTA,NUEVO CHIMBOTE,URBANA,CARRETERA,NACIONAL,PE-1N,-9.11642537082716,-78.54427763687636,DESPEJADO,ESCOLAR,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-9.11642537082716,-78.54427763687636,2022-05-06,1,PE-1N,436.6343372127339,0.0015923891389119664,424.275,440.527
A-2022-05-255,06/05/2022,16:25,DESPISTE,1,1,,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RURAL,CARRETERA,NACIONAL,PE-30C,-12.6383539631703,-69.2594289613153,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.6383539631703,-69.2594289613153,2022-05-06,1,PE-30C,415.24552899061644,0.003019563592588078,413.541,419.483
A-2022-05-65,06/05/2022,16:33,DESPISTE,4,5,1.0,HUANCAVELICA,CASTROVIRREYNA,COCAS,RURAL,CARRETERA,NACIONAL,PE-26A,-13.252398,-75.359586,DESPEJADO,RURAL,CURVA,PLANA ,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.252398,-75.359586,2022-05-06,4,PE-26A,111.73171488256918,0.0044623395857781205,91.0,119.35
A-2022-05-66,06/05/2022,18:41,ATROPELLO FUGA,1,0,,CUSCO,ANTA,ANCAHUASI,URBANA,CARRETERA,NACIONAL,PE-3S,-13.459032,-72.294688,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),INFORMATIVA (I),SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.459032,-72.294688,2022-05-06,1,PE-3S,927.4036972936757,0.0014032125239785062,920.186,939.822
A-2022-05-250,07/05/2022,00:00,DESPISTE,1,0,1.0,LIMA,OYON,OYON,URBANA,CARRETERA,NACIONAL,PE-18,-10.687471020914945,-76.80911596481312,DESPEJADO,COMERCIAL,CURVA,INCLINADA,ASFALTADA,SI,REGULADORA (R),,NO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,-10.687471020914945,-76.80911596481312,2022-05-07,1,PE-18,126.95585013945546,0.006801293810289447,126.875,131.175
A-2022-05-43,07/05/2022,04:15,DESPISTE,1,0,1.0,TUMBES,TUMBES,TUMBES,URBANA,CARRETERA,NACIONAL,PE-1N,-3.5570086644170167,-80.45008590612804,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,-3.5570086644170167,-80.45008590612804,2022-05-07,1,PE-1N,1279.4908766793735,0.009593750925190018,1279.067,1281.085
A-2022-05-176,07/05/2022,18:30,CAÍDA DE PASAJERO,1,0,1.0,CAJAMARCA,CUTERVO,CUTERVO,RURAL,CARRETERA,NACIONAL,PE-3ND,-6.36501478341352,-78.790447575007,DESPEJADO,RURAL,SINUOSA,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-6.36501478341352,-78.790447575007,2022-05-07,1,PE-3ND,6.081101743975966,0.008321465855518937,5.49,7.214
A-2022-05-55,07/05/2022,22:40,ATROPELLO,1,0,1.0,AREQUIPA,AREQUIPA,YURA,URBANA,CARRETERA,NACIONAL,PE-34A,-16.295182,-71.629422,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-16.295182,-71.629422,2022-05-07,1,PE-34A,51.000254774476545,0.0006174922463099826,43.306,60.488
A-2022-05-152,08/05/2022,01:30,DESPISTE,1,1,1.0,CAJAMARCA,HUALGAYOC,BAMBAMARCA,URBANA,CARRETERA,NACIONAL,PE-3N,-6.68165931,-78.53031906,DESPEJADO,RURAL,OTRO,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-6.68165931,-78.53031906,2022-05-08,1,PE-3N,1388.6775220081602,0.004654978732439834,1375.776,1390.575
A-2022-05-29,08/05/2022,02:20,DESPISTE,1,1,1.0,LA LIBERTAD,CHEPEN,CHEPEN,RURAL,CARRETERA,NACIONAL,PE-1N,-7.214381,-79.429597,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,-7.214381,-79.429597,2022-05-08,1,PE-1N,707.534729756829,0.0033996575979484754,704.8,708.764
A-2022-05-58,08/05/2022,02:45,CHOQUE CON OBJETO FIJO,1,0,1.0,ANCASH,YUNGAY,MANCOS,URBANA,CARRETERA,NACIONAL,PE-3N,-9.191041264832544,-77.71195251202728,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,SI,PREVENTIVA (P),,NO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-9.191041264832544,-77.71195251202728,2022-05-08,1,PE-3N,628.4060765476,0.03205730925461347,613.091,638.273
A-2022-05-35,08/05/2022,07:45,CHOQUE CON OBJETO FIJO,1,1,1.0,ICA,PISCO,HUMAY,URBANA,CARRETERA,NACIONAL,PE-28A,-13.7184738,-75.8668238,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-13.7184738,-75.8668238,2022-05-08,1,PE-28A,33.48413749775666,0.006376593328766808,11.055,36.952
A-2022-05-126,08/05/2022,10:00,DESPISTE,1,0,1.0,CAJAMARCA,SAN PABLO,SAN BERNARDINO,URBANA,CARRETERA,NACIONAL,PE-08,-7.21591823,-78.77398246,SOLEADO,RURAL,CURVA,PLANA ,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-7.21591823,-78.77398246,2022-05-08,1,PE-08,100.09543725307265,0.006434453152223157,91.707,125.84
A-2022-05-62,08/05/2022,13:55,ATROPELLO,1,0,,SAN MARTIN,RIOJA,PARDO MIGUEL,RURAL,CARRETERA,NACIONAL,PE-5N,-5.704024,-77.594965,DESPEJADO,ESCOLAR,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,-5.704024,-77.594965,2022-05-08,1,PE-5N,1145.7905690165587,0.005083040319212894,1098.97,1147.353
A-2022-05-211,09/05/2022,01:30,CHOQUE FUGA,1,1,1.0,LIMA,LIMA,SAN BARTOLO,URBANA,CARRETERA,NACIONAL,PE-1S,-12.386021,-76.769327,DESPEJADO,INDUSTRIAL,PUENTE,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-12.386021,-76.769327,2022-05-09,1,PE-1S,48.20578435171667,0.0131925128879948,47.017,57.681
A-2022-05-169,09/05/2022,02:40,ATROPELLO FUGA,1,0,0.0,PUNO,SAN ROMAN,SAN MIGUEL,RURAL,CARRETERA,NACIONAL,PE-3S,-15.4592374,-70.1395813,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-15.4592374,-70.1395813,2022-05-09,1,PE-3S,1312.5448044690197,0.0020675311375922692,1292.44,1312.95
A-2022-05-91,09/05/2022,03:00,CHOQUE,1,3,3.0,PIURA,PIURA,CATACAOS,URBANA,CARRETERA,NACIONAL,PE-1NK,-5.278817372096089,-80.68013765709854,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-5.278817372096089,-80.68013765709854,2022-05-09,1,PE-1NK,6.429299276279509,0.00378452219626503,5.014,10.116
A-2022-05-159,09/05/2022,06:00,DESPISTE,1,1,1.0,PIURA,MORROPON,CHULUCANAS,RURAL,CARRETERA,NACIONAL,PE-1NR,-5.121639,-80.128277,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-5.121639,-80.128277,2022-05-09,1,PE-1NR,44.88514024632977,0.02101029802792497,44.765,54.048
A-2022-05-242,09/05/2022,17:30,CHOQUE,1,0,2.0,PIURA,SULLANA,SULLANA,URBANA,CARRETERA,NACIONAL,PE-1NL,-4.913453409734056,-80.6721137886538,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,NO DAR PASO PREFERENTE AL PEATÓN,-4.913453409734056,-80.6721137886538,2022-05-09,1,PE-1NL,2.936734102782723,0.0007622700136645127,2.347,7.157
A-2022-05-44,09/05/2022,18:30,CHOQUE,1,2,2.0,TUMBES,TUMBES,CORRALES,RURAL,CARRETERA,NACIONAL,PE-1N,-3.611388481298515,-80.50967921464728,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,GIRAR IMPRUDENTEMENTE,-3.611388481298515,-80.50967921464728,2022-05-09,1,PE-1N,1270.3766117074829,0.0053427585115893945,1256.067,1273.595
A-2022-05-243,09/05/2022,22:20,CHOQUE,1,0,2.0,PIURA,SULLANA,SULLANA,URBANA,CARRETERA,NACIONAL,PE-1NL,-4.916179203674546,-80.66409399576936,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-4.916179203674546,-80.66409399576936,2022-05-09,1,PE-1NL,3.874613240692911,0.0029058070145317,2.347,7.157
A-2022-05-156,10/05/2022,15:30,CHOQUE,7,1,2.0,PUNO,HUANCANE,HUANCANE,RURAL,CARRETERA,NACIONAL,PE-34H,-15.2355974,-69.8292837,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,-15.2355974,-69.8292837,2022-05-10,7,PE-34H,47.625789761758334,0.001714322654660255,45.083,47.704
A-2022-05-228,11/05/2022,03:00,DESPISTE,1,2,1.0,PUNO,SANDIA,YANAHUAYA,RURAL,CARRETERA,NACIONAL,PE-34H,-14.240761690814937,-69.15695065487148,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,-14.240761690814937,-69.15695065487148,2022-05-11,1,PE-34H,297.28833449749015,0.0004786793171807026,276.362,301.208
A-2022-05-111,11/05/2022,04:30,CHOQUE,2,17,,LAMBAYEQUE,LAMBAYEQUE,MORROPE,RURAL,CARRETERA,NACIONAL,PE-1N,-6.455893,-80.132488,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-6.455893,-80.132488,2022-05-11,2,PE-1N,832.1270061643379,0.003327063300141672,823.423,838.462
A-2022-05-78,12/05/2022,07:15,CHOQUE,2,10,2.0,AREQUIPA,AREQUIPA,UCHUMAYO,RURAL,CARRETERA,NACIONAL,PE-34A,-16.470246,-71.692165,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-16.470246,-71.692165,2022-05-12,2,PE-34A,14.321829486994012,1.4253067163124945e-05,4.072,14.663
A-2022-05-39,12/05/2022,11:15,DESPISTE,1,2,1.0,PUNO,PUNO,ACORA,RURAL,CARRETERA,NACIONAL,PE-3S,-16.024146133773815,-69.73722878919689,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-16.024146133773815,-69.73722878919689,2022-05-12,1,PE-3S,1405.2156886462715,0.00028341243002920265,1391.367,1406.531
A-2022-05-73,12/05/2022,16:30,CHOQUE,1,1,2.0,LA LIBERTAD,VIRU,VIRU,RURAL,CARRETERA,NACIONAL,PE-1N,-8.377373,-78.860858,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-8.377373,-78.860858,2022-05-12,1,PE-1N,526.5097487486595,0.005444920421478753,520.188,554.035
A-2022-05-157,12/05/2022,17:45,ATROPELLO,1,0,1.0,PUNO,SAN ROMAN,CABANILLAS,RURAL,CARRETERA,NACIONAL,PE-34A,-15.6469796,-70.3557862,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,-15.6469796,-70.3557862,2022-05-12,1,PE-34A,270.2097701058297,0.001980458124898228,239.618,277.096
A-2022-05-229,12/05/2022,21:00,DESPISTE,1,3,,JUNIN,CHANCHAMAYO,CHANCHAMAYO,RURAL,CARRETERA,NACIONAL,PE-22B,-10.99535598018256,-75.31456226825117,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,-10.99535598018256,-75.31456226825117,2022-05-12,1,PE-22B,115.08105966877723,0.005997711794281906,107.043,120.006
A-2022-05-153,13/05/2022,01:30,ATROPELLO,1,0,1.0,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,RURAL,CARRETERA,NACIONAL,PE-3N,-7.798368,-77.979569,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),-7.798368,-77.979569,2022-05-13,1,PE-3N,1111.876135604732,0.00015462347420566405,1103.459,1111.994
