fecha,anio,mes,dia_semana,hora3,fallecidos,CANTIDAD DE LESIONADOS,CLASE SINIESTRO,CAUSA FACTOR PRINCIPAL,SUPERFICIE DE CALZADA,TIPO DE VÍA,RED VIAL,DEPARTAMENTO,PROVINCIA,DISTRITO,lat,lon,"('ruta',)",km_red
2023-03-12,2023,3,6,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,CHORRILLOS,-12.218937,-76.977076,PE-1S,18.504108245214976
2023-03-13,2023,3,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,NASCA,NASCA,-14.8405,-74.93178,PE-30A,1.2449879564750044
2023-03-13,2023,3,0,0,1,0,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,ANCON,-11.812734,-77.12962,PE-1N,38.84278289845125
2023-03-13,2023,3,0,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,AFIRMADO,CARRETERA,NACIONAL,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,-6.3699019,-77.5221742,PE-08B,404.27291413090666
2023-03-13,2023,3,0,0,2,1,CHOQUE,INFRAESTRUCTURA Y ENTORNO VIAL,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,PUNO,-15.876976,-69.926815,PE-3S,1376.663465201313
2023-03-15,2023,3,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN BORJA,-12.10486683,-76.9790993,PE-1S,5.542115236564221
2023-03-15,2023,3,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,-8.122764353828762,-79.00702002867499,PE-10A,1.9045812893833085
2023-03-15,2023,3,2,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ANTA,LIMATAMBO,-13.46172,-72.42498,PE-3S,896.5170861672783
2023-03-16,2023,3,3,0,2,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,GUADALUPITO,-8.703279,-78.639559,PE-1N,476.55584521050906
2023-03-16,2023,3,3,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,JAUJA,ACOLLA,-11.734159642247311,-75.5435030793657,PE-3SA,11.491663381594131
2023-03-16,2023,3,3,0,1,2,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,LAREDO,-8.096748,-78.933935,PE-10A,11.62006654302128
2023-03-17,2023,3,4,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,VIRU,-8.4535225,-78.7307148,PE-1N,509.32322192447344
2023-03-17,2023,3,4,0,1,1,DESPISTE,INFRAESTRUCTURA Y ENTORNO VIAL,ASFALTADA,CARRETERA,NACIONAL,ANCASH,SANTA,SAMANCO,-9.309308,-78.404054,PE-1N,398.0535554793841
2023-03-17,2023,3,4,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CALLAO,CALLAO,CALLAO,-12.0356703147664,-77.1275317486346,PE-20,12.348570307252777
2023-03-17,2023,3,4,0,2,11,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ESPINAR,COPORAQUE,-14.594712454714225,-71.69237393059306,PE-3SG,192.3376092704233
2023-03-18,2023,3,5,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,JUNIN,SATIPO,PANGOA,-11.341346571971489,-74.5264837042514,PE-28C,263.66598256276785
2023-03-19,2023,3,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUENTE PIEDRA,-11.872306,-77.069443,PE-1N,29.457492155849742
2023-03-19,2023,3,6,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUENTE PIEDRA,-11.894874,-77.068026,PE-1N,26.949972192716565
2023-03-19,2023,3,6,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,APURIMAC,ABANCAY,ABANCAY,-13.648404652881789,-72.91160080326752,PE-3S,774.6443341640614
2023-03-19,2023,3,6,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,PACASMAYO,GUADALUPE,-7.3015006,-79.40920413,PE-08,7.96649782976821
2023-03-19,2023,3,6,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,PISCO,TUPAC AMARU INCA,-13.710448864541,-76.1526324164968,PE-1S,225.4919394255081
2023-03-20,2023,3,0,0,5,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ESPINAR,OCORURO,-15.080543,-71.118673,PE-34J,89.99471098993392
2023-03-20,2023,3,0,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,LA CONVENCION,HUAYOPATA,-13.081439,-72.372732,PE-28B,533.7911426166992
2023-03-20,2023,3,0,0,6,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,MOQUEGUA,MARISCAL NIETO,CARUMAS,-16.867802,-70.174824,PE-36A,157.16377514019737
2023-03-20,2023,3,0,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,-6.5401119,-79.8654315,PE-1NJ,16.440321489120432
2023-03-20,2023,3,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,TUMBES,TUMBES,CORRALES,-3.61890513694658,-80.5230475166071,PE-1N,1268.6565367523656
2023-03-22,2023,3,2,0,1,2,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,LEONCIO PRADO,RUPA-RUPA,-9.318745693285788,-75.99399260364935,PE-18A,120.43235574248934
2023-03-22,2023,3,2,0,1,6,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,ATE,-12.00078285218256,-76.83970770106689,PE-22,17.98924737906463
2023-03-23,2023,3,3,0,1,0,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,HUANCANE,TARACO,-15.297443,-69.971059,PE-34H,30.20120715118196
2023-03-23,2023,3,3,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,MOCHE,-8.1678427,-79.0062774,PE-1N,555.3783414626015
2023-03-23,2023,3,3,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,PUNO,-15.856885213494076,-70.01730126709124,PE-36B,155.24630552784043
2023-03-24,2023,3,4,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,JAEN,JAEN,-5.7322838221991,-78.7942005622683,PE-5N,1385.3927010672576
2023-03-25,2023,3,5,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,CHACLACAYO,-11.987369,-76.813531,PE-22,19.70649667204802
2023-03-25,2023,3,5,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CONCRETO,CARRETERA,NACIONAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.159406622702537,-78.50606201097115,PE-3N,1274.6720367409189
2023-03-25,2023,3,5,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,CARABAYA,CRUCERO,-14.358028300296024,-70.04317924682455,PE-34K,23.678880999925003
2023-03-25,2023,3,5,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,JUNIN,SATIPO,PANGOA,-11.347177182110103,-74.52259144050672,PE-28C,262.87053436753035
2023-03-25,2023,3,5,0,1,2,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CHOTA,CHOTA,-6.569412,-78.642637,PE-3N,1424.0295714597146
2023-03-25,2023,3,5,0,1,1,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,-6.1529429,-79.7089523,PE-1NJ,65.81675198502359
2023-03-25,2023,3,5,0,1,3,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,-6.5724738,-79.8729364,PE-1NJ,12.677948848464268
2023-03-25,2023,3,5,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,-6.6306573,-79.4031901,PE-06A,64.4466486318902
2023-03-26,2023,3,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,LAGUNAS,-6.9934706,-79.6192751,PE-1N,740.9989363487167
2023-03-26,2023,3,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,HUANCAYO,PILCOMAYO,-12.043244,-75.253751,PE-3SB,37.962380378531925
2023-03-26,2023,3,6,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,GUADALUPITO,-8.823747,-78.656478,PE-1N,462.5401877643122
2023-03-26,2023,3,6,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,AYACUCHO,HUAMANGA,AYACUCHO,-13.156250362036891,-74.23552026327653,PE-28A,329.79261446266213
2023-03-26,2023,3,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PUNO,CARABAYA,CRUCERO,-14.31605971863866,-70.17004524564946,PE-34K,8.844850520691775
2023-03-26,2023,3,6,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,PICHACANI,-16.055244,-70.008579,PE-36B,130.77010547128128
2023-03-27,2023,3,0,0,6,3,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAYLLOMA,CALLALLI,-15.5074258,-71.0610151,PE-34J,32.235740342673914
2023-03-27,2023,3,0,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,CHEPEN,CHEPEN,-7.307159051327986,-79.3384229904756,PE-08,16.7351496841382
2023-03-28,2023,3,1,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CELENDIN,UTCO,-6.84887,-78.115247,PE-3N,1240.756028549532
2023-03-28,2023,3,1,0,1,1,CHOQUE CON OBJETO FIJO,INFRAESTRUCTURA Y ENTORNO VIAL,ASFALTADA,CARRETERA,NACIONAL,PUNO,EL COLLAO,ILAVE,-16.077551912456574,-69.65912999116429,PE-3S,1414.932015360816
2023-03-28,2023,3,1,0,1,6,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,CARABAYLLO,-11.789697,-76.982849,PE-20A,24.609778477284944
2023-03-28,2023,3,1,0,1,2,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,-12.304519,-75.051337,PE-3SD,5.491495677217768
2023-03-28,2023,3,1,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,COMAS,-11.927892649661825,-77.07262012961597,PE-1N,23.109318569511466
2023-03-29,2023,3,2,0,1,0,ESPECIAL,INFRAESTRUCTURA Y ENTORNO VIAL,ASFALTADA,CARRETERA,NACIONAL,JUNIN,HUANCAYO,SICAYA,-12.0309284,-75.2654001,PE-3SB,36.10036106066613
2023-03-31,2023,3,4,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,JUNIN,JAUJA,ACOLLA,-11.671501,-75.573306,PE-3SA,18.9600974107813
2023-03-31,2023,3,4,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,CHINCHA,GROCIO PRADO,-13.352328819001915,-76.22230765071272,PE-1S,178.29832803885722
2023-03-31,2023,3,4,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN BORJA,-12.109276,-76.978491,PE-1S,6.034896501607765
2023-03-31,2023,3,4,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,LA JOYA,-16.496820032482,-71.8362456946931,PE-1S,959.2798678166632
2023-04-01,2023,4,5,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,VIRU,-8.432932,-78.771482,PE-1N,514.3946565983964
2023-04-01,2023,4,5,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.285617,-76.874719,PE-1S,31.963233601939717
2023-04-02,2023,4,6,0,1,5,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,JUNIN,YAULI,PACCHA,-11.4451984965114,-75.94448454958057,PE-3N,12.723905447060158
2023-04-02,2023,4,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUNTA HERMOSA,-12.316674301303449,-76.83106026157697,PE-1S,37.95032250473511
2023-04-02,2023,4,6,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIGANCHO,-12.021318,-76.930528,PE-22,6.970049489854566
2023-04-02,2023,4,6,0,6,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,-10.99374459767851,-75.31295830401066,PE-22B,115.35457093906103
2023-04-02,2023,4,6,0,1,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,HUAMALIES,MONZON,-9.209372976011164,-76.14696421911982,PE-14A,395.96538624962255
2023-04-02,2023,4,6,0,1,1,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,VEGUETA,-10.92414,-77.65299,PE-1N,172.8768788337528
2023-04-02,2023,4,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,JUNIN,CHANCHAMAYO,SAN RAMON,-11.124648509846644,-75.35769246705271,PE-22B,96.29305093587811
2023-04-03,2023,4,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,EL COLLAO,ILAVE,-16.173728959368795,-69.53539959576443,PE-3S,1432.3381998429652
2023-04-03,2023,4,0,0,2,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,-8.009781446893705,-78.33764790792301,PE-10A,119.62053940559966
2023-04-03,2023,4,0,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,CASTILLA,-5.167527,-80.530208,PE-1NJ,194.6182806894793
2023-04-04,2023,4,1,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CUSCO,CUSCO,-13.50731,-71.99928,PE-3S,964.7988679871122
2023-04-05,2023,4,2,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,-13.1870753,-74.2081645,PE-3S,393.4585241284397
2023-04-05,2023,4,2,0,1,1,ESPECIAL,INFRAESTRUCTURA Y ENTORNO VIAL,CONCRETO,CARRETERA,NACIONAL,CAJAMARCA,CONTUMAZA,YONAN,-7.251452,-79.127976,PE-08,49.85537426047893
2023-04-05,2023,4,2,0,2,1,ESPECIAL,INFRAESTRUCTURA Y ENTORNO VIAL,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CONTUMAZA,YONAN,-7.221245,-79.160288,PE-08,44.26929730369079
2023-04-05,2023,4,2,0,4,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,HUANCAVELICA,HUANCAVELICA,HUANDO,-12.5918229,-74.9362092,PE-26,278.5023359542872
2023-04-05,2023,4,2,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,CHUCUITO,POMATA,-16.27672348666517,-69.28878528233996,PE-3S,1466.8948628279388
2023-04-05,2023,4,2,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,APURIMAC,ANDAHUAYLAS,TALAVERA,-13.658174,-73.430306,PE-3S,624.297655150501
2023-04-06,2023,4,3,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,VIRU,-8.398212,-78.842789,PE-1N,523.4580253046809
2023-04-06,2023,4,3,0,3,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,SAN ROMAN,CABANILLAS,-15.662930740253149,-70.36474406302504,PE-34A,268.06805028804416
2023-04-07,2023,4,4,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.30289024592764,-76.84266349381855,PE-1S,35.95551562439158
2023-04-07,2023,4,4,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,EL AGUSTINO,-12.0299579102563,-76.99432096385232,PE-1N,3.998400471827426
2023-04-07,2023,4,4,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ESPINAR,CONDOROMA,-15.429467,-71.070263,PE-34J,41.40922707169368
2023-04-07,2023,4,4,0,2,3,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AMAZONAS,BONGARA,CHURUJA,-5.987933,-77.9656785,PE-08C,33.58726231010105
2023-04-08,2023,4,5,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,ANCON,-11.75884746,-77.15368618,PE-1N,46.18790801472876
2023-04-08,2023,4,5,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,PACASMAYO,GUADALUPE,-7.2659762,-79.4835611,PE-1N,697.5015094548115
2023-04-08,2023,4,5,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,CHORRILLOS,-12.214472,-76.976484,PE-1S,18.00519241104456
2023-04-08,2023,4,5,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,-15.9735405,-71.24066382,PE-34A,139.797206262835
2023-04-08,2023,4,5,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SANTIAGO,-14.3741487,-75.6221788,PE-1S,335.70097369831785
2023-04-08,2023,4,5,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CANCHIS,TINTA,-14.117321,-71.415777,PE-3S,1085.3335950029646
2023-04-09,2023,4,6,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,ICA,CHINCHA,EL CARMEN,-13.553249,-76.133279,PE-1S,207.0686480343645
2023-04-09,2023,4,6,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,-11.216984036648473,-76.4387511682559,PE-20A,159.13047847631955
2023-04-09,2023,4,6,0,1,2,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,YURA,-16.217848,-71.658131,PE-34A,67.40969510233053
2023-04-09,2023,4,6,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,CASTILLA,-5.166233,-80.52626,PE-1NJ,194.15801296783096
2023-04-09,2023,4,6,0,2,5,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SAN JOSE DE LOS MOLINOS,-13.9046784,-75.6667099,PE-1SC,25.7972859117976
2023-04-09,2023,4,6,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,ATE,-12.01301814,-76.88077749,PE-22,13.037001534341377
2023-04-09,2023,4,6,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,VIRU,-8.444912399374674,-78.74393815516827,PE-1N,511.0875954856322
2023-04-09,2023,4,6,0,1,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,LA JOYA,-16.521519,-71.793228,PE-1S,964.6198796220434
2023-04-10,2023,4,0,0,3,14,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,JUNIN,JAUJA,SINCOS,-11.902573544074787,-75.36858249887199,PE-3SB,17.218690937999536
2023-04-10,2023,4,0,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CALLAO,CALLAO,MI PERU,-11.8422136100802,-77.1155101642242,PE-20,1.2043277328776802
2023-04-10,2023,4,0,0,1,2,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,CHINCHA,EL CARMEN,-13.555856,-76.133447,PE-1S,207.35710163258895
2023-04-10,2023,4,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,HUANCANE,PUSI,-15.4012999,-70.0640514,PE-34H,11.977401469632648
2023-04-11,2023,4,1,0,1,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,JUNIN,SATIPO,SATIPO,-11.217399729959128,-74.60862085617151,PE-5S,113.07520221181962
2023-04-11,2023,4,1,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,JUNIN,TARMA,LA UNION,-11.358069,-75.887458,PE-3N,27.24937981704277
2023-04-11,2023,4,1,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,JUNIN,CHANCHAMAYO,SAN RAMON,-11.086179443825404,-75.3296147699993,PE-22B,102.34858406005576
2023-04-11,2023,4,1,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,-7.971877963742601,-78.20692775474994,PE-3N,1065.4603141965115
2023-04-11,2023,4,1,0,1,0,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CANAS,KUNTURKANKI,-14.465613,-71.296353,PE-34G,10.329317039305849
2023-04-11,2023,4,1,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,SALAVERRY,-8.1846915,-78.9843106,PE-1N,552.3143827863477
2023-04-11,2023,4,1,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,PISCO,SAN CLEMENTE,-13.6645926,-76.1721012,PE-1SE,29.533421921782768
2023-04-12,2023,4,2,0,1,6,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,SAYAN,-11.0632945802522,-77.13831415892751,PE-18,59.397872206217166
2023-04-14,2023,4,4,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,NASCA,VISTA ALEGRE,-14.8494452,-74.9523298,PE-1S,446.4750588302392
2023-04-14,2023,4,4,0,1,1,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,YURA,-16.3072,-71.61498,PE-34A,48.94020956673377
2023-04-15,2023,4,5,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3537393,-71.5802957,PE-34A,42.08698274805579
2023-04-16,2023,4,6,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SANTIAGO,-14.287122,-75.680386,PE-1S,323.7446242011635
2023-04-16,2023,4,6,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,NASCA,NASCA,-14.830576,-74.943533,PE-1S,443.8508645286014
