fecha,anio,mes,dia_semana,hora3,fallecidos,heridos,modalidad,depto,via_codigo,kilometro,lat,lon
2021-02-18,2021,2,3,0,0,1,DESPISTE,CUSCO,PE-3S,1027,-13.69822134832854,-71.59695003772494
2021-02-18,2021,2,3,0,0,1,DESPISTE,CUSCO,PE-3S,1027,-13.69822134832854,-71.59695003772494
2021-02-19,2021,2,4,0,0,2,CHOQUE,JUNIN,PE-3SA,54,-11.46785718994644,-75.68517688250347
2021-02-19,2021,2,4,0,0,1,CHOQUE,JUNIN,PE-3SA,54,-11.46785718994644,-75.68517688250347
2021-02-19,2021,2,4,0,0,1,DESPISTE,ANCASH,PE-1N,228,-10.518354926934355,-77.89639677024184
2021-02-19,2021,2,4,0,0,1,DESPISTE,ANCASH,PE-1N,242,-10.42221842525169,-77.94486781881982
2021-02-19,2021,2,4,0,0,1,DESPISTE,ANCASH,PE-1N,345,-9.700923495690866,-78.27877617707549
2021-02-19,2021,2,4,0,0,1,DESPISTE,AREQUIPA,PE-1S,737,-16.328599186148306,-73.33020500740328
2021-02-20,2021,2,5,0,0,1,DESPISTE,CAJAMARCA,PE-08B,61,-7.0341826502346505,-78.2196500561124
2021-02-20,2021,2,5,0,0,2,CHOQUE,LAMBAYEQUE,PE-1NJ,91,-5.986065575619233,-79.73949937898931
2021-02-20,2021,2,5,0,0,1,CHOQUE,LAMBAYEQUE,PE-1NJ,91,-5.986065575619233,-79.73949937898931
2021-02-20,2021,2,5,0,0,0,DESPISTE,ANCASH,PE-1N,228,-10.518354926934355,-77.89639677024184
2021-02-20,2021,2,5,0,0,0,DESPISTE,AREQUIPA,PE-1S,737,-16.328599186148306,-73.33020500740328
2021-02-20,2021,2,5,0,0,1,DESPISTE,CUSCO,PE-3S,1026,-13.69104729911723,-71.59573463845395
2021-02-21,2021,2,6,0,0,0,DESPISTE,ANCASH,PE-12A,10,-8.699055817842241,-77.90799253688712
2021-02-21,2021,2,6,0,0,1,DESPISTE,AYACUCHO,PE-3S,394,-13.18588962399414,-74.20355932719369
2021-02-21,2021,2,6,0,0,1,DESPISTE,MADRE DE DIOS,PE-30C,418,-12.620651317248509,-69.24768452651824
2021-02-21,2021,2,6,0,0,3,CHOQUE,ICA,PE-1S,495,-15.23909278774163,-74.93972618378851
2021-02-21,2021,2,6,0,0,1,CHOQUE,ICA,PE-1S,495,-15.23909278774163,-74.93972618378851
2021-02-21,2021,2,6,0,0,1,DESPISTE,AREQUIPA,PE-1S,617,-15.869622958130904,-74.23106412701955
2021-02-21,2021,2,6,0,0,0,DESPISTE,AREQUIPA,PE-1S,633,-15.918975935138109,-74.12471145695262
2021-02-22,2021,2,0,0,0,1,DESPISTE,CAJAMARCA,PE-08A,6,-7.181710767931591,-78.82589012881098
2021-02-22,2021,2,0,0,0,1,DESPISTE,CAJAMARCA,PE-08A,6,-7.181710767931591,-78.82589012881098
2021-02-22,2021,2,0,0,1,0,CHOQUE,CAJAMARCA,PE-3N,120,-10.707840535166032,-76.23383225987217
2021-02-22,2021,2,0,0,0,1,CHOQUE,CAJAMARCA,PE-3N,120,-10.707840535166032,-76.23383225987217
2021-02-22,2021,2,0,0,0,1,CHOQUE,CAJAMARCA,PE-3N,120,-10.707840535166032,-76.23383225987217
2021-02-22,2021,2,0,0,0,1,CHOQUE,CAJAMARCA,PE-3N,120,-10.707840535166032,-76.23383225987217
2021-02-22,2021,2,0,0,0,1,DESPISTE,ICA,PE-1S,183,-13.389281095080594,-76.20101489842929
2021-02-22,2021,2,0,0,0,1,DESPISTE,ICA,PE-1S,183,-13.389281095080594,-76.20101489842929
2021-02-23,2021,2,1,0,0,1,CHOQUE,JUNIN,PE-5S,38,-10.875116563573984,-75.03586618096092
2021-02-23,2021,2,1,0,0,1,DESPISTE,LIMA,PE-1N,74,-11.61032449534697,-77.223165537099
2021-02-23,2021,2,1,0,0,1,DESPISTE,LIMA,PE-22,115,-11.66222469576892,-76.24555539358784
2021-02-23,2021,2,1,0,0,1,DESPISTE,ICA,PE-1S,179,-13.35773279262705,-76.21891177308395
2021-02-23,2021,2,1,0,0,1,CHOQUE,HUANUCO,PE-5N,472,-9.193763683927877,-75.87815235322105
2021-02-23,2021,2,1,0,0,0,DESPISTE,LAMBAYEQUE,PE-1N,832,-6.456548468103063,-80.13154393565576
2021-02-23,2021,2,1,0,0,1,DESPISTE,LAMBAYEQUE,PE-1N,832,-6.456548468103063,-80.13154393565576
2021-02-24,2021,2,2,0,0,1,ESPECIAL,CAJAMARCA,PE-08A,7,-7.176691819403156,-78.82674431984897
2021-02-24,2021,2,2,0,0,1,CHOQUE,MOQUEGUA,PE-1SD,19,-16.689693214018583,-72.49117314130694
2021-02-24,2021,2,2,0,0,1,CHOQUE,TACNA,PE-1SD,19,-16.689693214018583,-72.49117314130694
2021-02-24,2021,2,2,0,0,1,ATROPELLO,PUNO,PE-34H,25,-15.299540566045607,-70.01488619822666
2021-02-24,2021,2,2,0,0,1,DESPISTE,LIMA,PE-1S,72,-12.575161042491931,-76.68881449454292
2021-02-24,2021,2,2,0,0,1,DESPISTE,MOQUEGUA,PE-36A,92,-16.902783840966915,-70.62322676906236
2021-02-24,2021,2,2,0,0,0,CHOQUE,AYACUCHO,PE-28B,129,-12.725869627423595,-73.93969353400705
2021-02-24,2021,2,2,0,0,1,DESPISTE,LIMA,PE-1S,131,-13.02463008299992,-76.47484911599992
2021-02-24,2021,2,2,0,1,0,CHOQUE,PUNO,PE-34A,286,-15.561883857890582,-70.23991181052077
2021-02-24,2021,2,2,0,0,1,CHOQUE,PUNO,PE-34A,286,-15.561883857890582,-70.23991181052077
2021-02-24,2021,2,2,0,0,1,N.I.,PUNO,PE-34A,286,-15.561883857890582,-70.23991181052077
2021-02-24,2021,2,2,0,0,14,DESPISTE,APURIMAC,PE-30A,298,-14.516774647041704,-73.27449505903488
2021-02-24,2021,2,2,0,0,1,DESPISTE,SAN MARTIN,PE-5N,440,-9.147077505270532,-75.75185922497631
2021-02-24,2021,2,2,0,0,1,DESPISTE,SAN MARTIN,PE-5N,596,-8.422846331202868,-76.32609883856692
2021-02-24,2021,2,2,0,0,0,CHOQUE,PIURA,PE-1N,895,-6.058283330908933,-80.5110799165684
2021-02-24,2021,2,2,0,1,0,CHOQUE,TACNA,PE-1S,1293,-18.023271227758343,-70.25995756184922
2021-02-24,2021,2,2,0,0,1,CHOQUE,TACNA,PE-1S,1293,-18.023271227758343,-70.25995756184922
2021-02-24,2021,2,2,0,0,1,N.I.,TACNA,PE-1S,1293,-18.023271227758343,-70.25995756184922
2021-02-25,2021,2,3,0,0,1,CHOQUE,SAN MARTIN,PE-5N,1,-10.957624702103384,-75.29438893809758
2021-02-25,2021,2,3,0,0,1,CHOQUE,LORETO,PE-5NI,2,-3.7302668424415,-73.24072809148663
2021-02-25,2021,2,3,0,0,1,DESPISTE,JUNIN,PE-3S,16,-11.610611498290291,-75.84209201535457
2021-02-25,2021,2,3,0,0,1,VOLCADURA,JUNIN,PE-3S,16,-11.610611498290291,-75.84209201535457
2021-02-25,2021,2,3,0,0,0,DESPISTE,LIMA,PE-1S,23,-12.24236550164664,-76.94430819131811
2021-02-25,2021,2,3,0,0,1,DESPISTE,LIMA,PE-1N,23,-11.928881120159856,-77.07251352389007
2021-02-25,2021,2,3,0,0,1,CHOQUE,LIMA,PE-1S,24,-12.246584742503304,-76.93618987426358
2021-02-25,2021,2,3,0,0,1,DESPISTE,LIMA,PE-1N,73,-11.607070047077745,-77.2146132156668
2021-02-25,2021,2,3,0,0,1,DESPISTE,LIMA,PE-1N,78,-11.59677375920734,-77.25349743581087
2021-02-25,2021,2,3,0,0,1,DESPISTE,LIMA,PE-1N,78,-11.59677375920734,-77.25349743581087
2021-02-25,2021,2,3,0,0,1,DESPISTE,JUNIN,PE-3N,82,-10.931483906799103,-76.05530468484757
2021-02-25,2021,2,3,0,0,1,DESPISTE,JUNIN,PE-3N,82,-10.931483906799103,-76.05530468484757
2021-02-25,2021,2,3,0,0,0,DESPISTE,CAJAMARCA,PE-06A,150,-6.467606608186259,-79.0477380201915
2021-02-25,2021,2,3,0,0,1,DESPISTE,CAJAMARCA,PE-06A,150,-6.467606608186259,-79.0477380201915
2021-02-25,2021,2,3,0,0,1,CHOQUE,ANCASH,PE-1N,315,-9.93913120027727,-78.21777602167599
2021-02-25,2021,2,3,0,0,1,CHOQUE,ANCASH,PE-1N,315,-9.93913120027727,-78.21777602167599
2021-02-25,2021,2,3,0,0,1,CHOQUE,AREQUIPA,PE-1S,989,-16.70104336301476,-71.87046980645803
2021-02-26,2021,2,4,0,0,0,CHOQUE,LIMA,PE-1S,8,-12.126955013847736,-76.97700651995017
2021-02-26,2021,2,4,0,0,1,VOLCADURA,LIMA,PE-1S,30,-12.27613780870458,-76.88997544513248
2021-02-26,2021,2,4,0,0,0,DESPISTE,LIMA,PE-1N,44,-11.777083903231906,-77.15962972973583
2021-02-26,2021,2,4,0,0,1,CHOQUE,LIMA,PE-1N,44,-11.777083903231906,-77.15962972973583
2021-02-26,2021,2,4,0,0,1,DESPISTE,CUSCO,PE-34J,65,-15.25047706692635,-71.15050450227676
2021-02-26,2021,2,4,0,0,0,DESPISTE,LIMA,PE-1S,109,-12.813171004970425,-76.54127391864445
2021-02-26,2021,2,4,0,0,1,DESPISTE,LIMA,PE-1S,109,-12.813171004970425,-76.54127391864445
2021-02-26,2021,2,4,0,1,1,DESPISTE,PUNO,PE-34A,208,-15.695074093525186,-70.82061890544735
2021-02-26,2021,2,4,0,0,1,DESPISTE,LIMA,PE-1N,209,-10.659600975044777,-77.82116801713467
2021-02-26,2021,2,4,0,0,1,CHOQUE,MADRE DE DIOS,PE-30C,432,-12.56491333556428,-69.1663800384816
2021-02-26,2021,2,4,0,0,2,CHOQUE,MOQUEGUA,PE-1S,1094,-17.231243591659,-71.3059916148582
2021-02-27,2021,2,5,0,0,1,DESPISTE,ICA,PE-1S,185,-13.405512351430922,-76.19284958296487
2021-02-27,2021,2,5,0,1,0,CHOQUE,ICA,PE-1S,315,-14.21472439876255,-75.70960798522643
2021-02-27,2021,2,5,0,0,1,DESPISTE,SAN MARTIN,PE-5N,486,-9.159860834468471,-75.96438470394669
2021-02-27,2021,2,5,0,0,1,CHOQUE,LAMBAYEQUE,PE-1N,806,-6.616425768698154,-79.96352091122431
2021-02-28,2021,2,6,0,0,1,ESPECIAL,JUNIN,PE-22B,3,-11.401489419999235,-75.86574378216878
2021-02-28,2021,2,6,0,1,2,DESPISTE,AREQUIPA,PE-34C,22,-16.397051293622997,-71.439601293623
2021-02-28,2021,2,6,0,0,1,CHOQUE,LA LIBERTAD,PE-10A,22,-8.057734863289232,-78.85435913140412
2021-02-28,2021,2,6,0,4,0,CHOQUE,TUMBES,PE-1N,160,-11.017857707648709,-77.60056932586828
2021-02-28,2021,2,6,0,0,1,CHOQUE,TUMBES,PE-1N,160,-11.017857707648709,-77.60056932586828
2021-02-28,2021,2,6,0,0,0,DESPISTE,AREQUIPA,PE-1S,944,-16.467784397564106,-71.95312618910197
2021-03-01,2021,3,0,0,0,0,DESPISTE,HUANUCO,PE-18A,36,-9.773295207494431,-76.09358065045953
2021-03-01,2021,3,0,0,0,0,DESPISTE,LIMA,PE-22,72,-11.86082411839993,-76.4208394004285
2021-03-01,2021,3,0,0,1,0,CHOQUE,LIMA,PE-1N,85,-11.542148320798743,-77.28069405572357
2021-03-01,2021,3,0,0,0,3,CHOQUE,LIMA,PE-1S,127,-12.70666664664536,-76.63637820672253
2021-03-01,2021,3,0,0,0,0,CHOQUE,LAMBAYEQUE,PE-1N,872,-6.226585904446158,-80.39861135544159
2021-03-01,2021,3,0,0,0,1,DESPISTE,PIURA,PE-1N,987,-5.244963139464744,-80.62923953981158
2021-03-02,2021,3,1,0,0,0,CHOQUE,ANCASH,PE-16,114,-10.15665064745004,-77.32602968346578
2021-03-02,2021,3,1,0,1,0,CHOQUE,LA LIBERTAD,PE-3N,154,-10.53838323539461,-76.18748088487155
2021-03-02,2021,3,1,0,0,1,DESPISTE,PUNO,PE-34A,208,-15.695074093525186,-70.82061890544735
2021-03-02,2021,3,1,0,1,0,DESPISTE,ICA,PE-1S,221,-13.672782889489596,-76.15677792247864
2021-03-02,2021,3,1,0,0,1,DESPISTE,PUNO,PE-34B,225,-13.835731810517586,-70.4906198307929
2021-03-03,2021,3,2,0,0,1,CHOQUE,LIMA,PE-1S,9,-12.135465313922934,-76.97996279304951
2021-03-03,2021,3,2,0,0,0,DESPISTE,AREQUIPA,PE-34A,29,-16.41966244199301,-71.6459506314186
2021-03-03,2021,3,2,0,1,4,CHOQUE,ANCASH,PE-3N,148,-10.58859497890566,-76.18501305095728
2021-03-03,2021,3,2,0,0,0,CHOQUE,ICA,PE-1S,183,-13.389281095080594,-76.20101489842929
2021-03-03,2021,3,2,0,0,0,DESPISTE,ICA,PE-1S,183,-13.389281095080594,-76.20101489842929
2021-03-03,2021,3,2,0,0,0,CHOQUE,APURIMAC,PE-30A,306,-14.502291063413423,-73.25993180201417
2021-03-03,2021,3,2,0,1,0,CHOQUE,CUSCO,PE-3S,1114,-14.270139125842972,-71.23622064223056
2021-03-04,2021,3,3,0,0,0,CHOQUE,PIURA,PE-1NN,14,-4.802093117764988,-80.61777101622287
2021-03-04,2021,3,3,0,0,3,ATROPELLO,LIMA,PE-20A,28,-11.76215549176843,-76.97445551362878
2021-03-04,2021,3,3,0,0,3,CHOQUE,LA LIBERTAD,PE-10A,69,-7.934090312734418,-78.5911345445407
2021-03-04,2021,3,3,0,0,0,DESPISTE,LIMA,PE-22,85,-11.797678584749768,-76.33832511331053
2021-03-04,2021,3,3,0,0,2,CHOQUE,LIMA,PE-1N,115,-11.370151284322256,-77.44202915357737
2021-03-04,2021,3,3,0,0,2,CHOQUE,CUSCO,PE-30C,125,-13.588244970808958,-70.97237744335344
2021-03-04,2021,3,3,0,1,1,CHOQUE,LIMA,PE-1N,149,-11.111281897165105,-77.59217896675015
2021-03-04,2021,3,3,0,0,1,CHOQUE,ANCASH,PE-1N,396,-9.32701651766862,-78.4050039793727
2021-03-04,2021,3,3,0,0,2,CHOQUE,ANCASH,PE-1N,396,-9.32701651766862,-78.4050039793727
2021-03-04,2021,3,3,0,0,2,CHOQUE,MADRE DE DIOS,PE-30C,417,-12.62726728185078,-69.25305554883332
2021-03-04,2021,3,3,0,0,1,CHOQUE,LA LIBERTAD,PE-1N,517,-8.416559554747,-78.78809016495795
2021-03-04,2021,3,3,0,0,2,CHOQUE,LA LIBERTAD,PE-1N,517,-8.416559554747,-78.78809016495795
2021-03-04,2021,3,3,0,0,1,CHOQUE,LAMBAYEQUE,PE-1N,807,-6.608747822307387,-79.96826565673076
2021-03-04,2021,3,3,0,0,9,CHOQUE,CUSCO,PE-3S,950,-13.477842548645569,-72.11768215837961
2021-03-05,2021,3,4,0,0,0,DESPISTE,CAJAMARCA,PE-08B,37,-7.0790414274804325,-78.33084116319077
2021-03-05,2021,3,4,0,0,2,DESPISTE,AREQUIPA,PE-34A,62,-16.24611697654889,-71.67468554299344
2021-03-05,2021,3,4,0,0,4,CHOQUE,AYACUCHO,PE-28B,170,-12.613996439781523,-73.80673442858253
2021-03-05,2021,3,4,0,0,0,CHOQUE,ICA,PE-1S,379,-14.50137012408486,-75.25241378003477
2021-03-05,2021,3,4,0,0,1,CHOQUE,LA LIBERTAD,PE-1N,602,-7.855679851765026,-79.14248476140533
2021-03-06,2021,3,5,0,0,0,CHOQUE,AREQUIPA,PE-34A,0,-16.527178729999946,-71.78372332999993
2021-03-06,2021,3,5,0,0,3,DESPISTE,ICA,PE-1S,0,-12.058600714999956,-76.97339732799992
2021-03-06,2021,3,5,0,0,2,DESPISTE,LIMA,PE-1NE,5,-11.063957999163062,-77.5429051667492
2021-03-06,2021,3,5,0,0,0,CHOQUE,JUNIN,PE-22,134,-11.595724051536004,-76.1859660454933
2021-03-06,2021,3,5,0,0,1,DESPISTE,LIMA,PE-1N,145,-11.14688513821154,-77.597076553812
2021-03-06,2021,3,5,0,0,4,DESPISTE,APURIMAC,PE-30A,378,-14.075924542739973,-73.25852889652285
2021-03-06,2021,3,5,0,0,2,DESPISTE,CUSCO,PE-3S,1015,-13.685293737226,-71.65096144539895
2021-03-06,2021,3,5,0,0,0,ATROPELLO,MOQUEGUA,PE-1S,1196,-17.63038955295377,-70.96020563033855
2021-03-07,2021,3,6,0,1,0,CHOQUE,LIMA,PE-1N,42,-11.790854054126545,-77.14835534687332
2021-03-07,2021,3,6,0,0,1,CHOQUE,LIMA,PE-1N,124,-11.30391896867784,-77.48994919599751
2021-03-07,2021,3,6,0,0,2,DESPISTE,AREQUIPA,PE-34A,170,-15.80993767837302,-71.06136921606038
2021-03-07,2021,3,6,0,0,3,CHOQUE,TUMBES,PE-1N,189,-10.831733519592223,-77.69900243810184
2021-03-08,2021,3,0,0,1,2,CHOQUE,PIURA,PE-1N,13,-12.018419213960994,-77.05957169542499
2021-03-08,2021,3,0,0,0,1,DESPISTE,LIMA,PE-20A,26,-11.777373769398729,-76.98250171581955
2021-03-08,2021,3,0,0,0,4,CHOQUE,LIMA,PE-22,70,-11.875756205625285,-76.43000257756621
2021-03-08,2021,3,0,0,1,0,DESPISTE,AREQUIPA,PE-34A,73,-16.176169018141145,-71.64835508101379
2021-03-08,2021,3,0,0,0,2,CHOQUE,LIMA,PE-1S,98,-12.940814856339191,-76.4963256343087
2021-03-08,2021,3,0,0,0,1,VOLCADURA,MOQUEGUA,PE-36A,125,-16.88326564817184,-70.44620196110415
2021-03-08,2021,3,0,0,0,1,CHOQUE,HUANUCO,PE-3N,224,-10.007271273755688,-76.23783246696517
2021-03-08,2021,3,0,0,0,0,ATROPELLO,MADRE DE DIOS,PE-30C,322,-12.88735407035615,-70.01660983495881
2021-03-08,2021,3,0,0,1,0,CHOQUE,LA LIBERTAD,PE-1N,702,-7.245963299347794,-79.46770965455104
2021-03-08,2021,3,0,0,0,0,DESPISTE,AREQUIPA,PE-1S,926,-16.393000341439365,-72.09472770457789
2021-03-09,2021,3,1,0,0,2,CHOQUE,LA LIBERTAD,PE-10A,21,-8.064354647709798,-78.86011541956906
2021-03-09,2021,3,1,0,0,3,CHOQUE,JUNIN,PE-5S,26,-10.906534413176985,-75.12003719045012
2021-03-09,2021,3,1,0,0,0,DESPISTE,CAJAMARCA,PE-06B,32,-6.67031799035681,-79.03682158343476
2021-03-09,2021,3,1,0,0,0,DESPISTE,LIMA,PE-1S,132,-13.033356717515588,-76.47248465624018
2021-03-09,2021,3,1,0,0,1,DESPISTE,LIMA,PE-1N,153,-11.077178170857938,-77.58277443695867
2021-03-09,2021,3,1,0,0,0,CHOQUE,LIMA,PE-1N,160,-11.017857707648709,-77.60056932586828
2021-03-09,2021,3,1,0,0,0,DESPISTE,LA LIBERTAD,PE-1N,578,-8.054427448005656,-79.0877147514937
2021-03-10,2021,3,2,0,0,2,CHOQUE,JUNIN,PE-5S,47,-10.88452699284731,-74.96832018470894
2021-03-10,2021,3,2,0,1,0,CHOQUE,PIURA,PE-1N,67,-11.629287743368248,-77.20732481011504
2021-03-10,2021,3,2,0,0,0,CHOQUE,LIMA,PE-1N,88,-11.518387873127558,-77.29388354143688
2021-03-10,2021,3,2,0,0,0,CHOQUE,AREQUIPA,PE-34A,90,-16.070751940059218,-71.59055872013546
2021-03-10,2021,3,2,0,0,0,DESPISTE,LIMA,PE-1N,97,-11.45304438043922,-77.33160444977595
2021-03-10,2021,3,2,0,0,0,DESPISTE,LIMA,PE-1N,153,-11.077178170857938,-77.58277443695867
2021-03-11,2021,3,3,0,0,1,DESPISTE,JUNIN,PE-22B,30,-11.419304853012587,-75.7171682194714
2021-03-11,2021,3,3,0,0,3,CHOQUE,CAJAMARCA,PE-08B,35,-7.087249953819236,-78.33802116436944
2021-03-11,2021,3,3,0,0,0,DESPISTE,JUNIN,PE-3N,70,-11.015584208241725,-76.00767690421759
2021-03-11,2021,3,3,0,0,0,DESPISTE,PASCO,PE-3N,97,-10.850794976887466,-76.15662804022482
2021-03-11,2021,3,3,0,0,0,DESPISTE,JUNIN,PE-22,144,-11.600717758390408,-76.10773025137584
2021-03-11,2021,3,3,0,0,3,DESPISTE,PUNO,PE-34A,202,-15.718214889782512,-70.82134085599371
2021-03-11,2021,3,3,0,0,2,CHOQUE,ICA,PE-1S,217,-13.639010549533898,-76.15296472995847
2021-03-11,2021,3,3,0,0,1,CHOQUE,SAN MARTIN,PE-5N,553,-8.746048404472662,-76.19533165682115
2021-03-12,2021,3,4,0,1,0,CHOQUE,LA LIBERTAD,PE-10A,23,-8.049695616662605,-78.85033198536578
2021-03-12,2021,3,4,0,0,0,DESPISTE,AREQUIPA,PE-34A,110,-16.06838706496484,-71.42930690677025
2021-03-12,2021,3,4,0,0,2,DESPISTE,ANCASH,PE-16,118,-10.155379135583402,-77.31674906986133
2021-03-12,2021,3,4,0,0,1,CHOQUE,MADRE DE DIOS,PE-30C,422,-12.593592310146914,-69.22753943868666
2021-03-12,2021,3,4,0,0,0,CHOQUE,AREQUIPA,PE-1S,977,-16.59827268329323,-71.85322541824361
2021-03-13,2021,3,5,0,0,0,DESPISTE,CUSCO,PE-34G,17,-14.425928883907496,-71.30157522174042
2021-03-13,2021,3,5,0,0,0,CHOQUE,LIMA,PE-1S,21,-12.233941721727907,-76.96055560500984
2021-03-13,2021,3,5,0,0,1,CHOQUE,CUSCO,PE-28B,115,-12.761576429142435,-73.99099838749504
2021-03-13,2021,3,5,0,0,2,DESPISTE,JUNIN,PE-22,132,-11.599434301998857,-76.19350382354745
2021-03-13,2021,3,5,0,0,2,DESPISTE,PUNO,PE-34A,202,-15.718214889782512,-70.82134085599371
2021-03-13,2021,3,5,0,0,7,N.I.,LIMA,PE-1N,219,-10.59258418496701,-77.87046136590575
2021-03-13,2021,3,5,0,0,2,CHOQUE,PUNO,PE-34B,286,-13.457282327649802,-70.40958273796583
2021-03-13,2021,3,5,0,0,1,CHOQUE,ANCASH,PE-1N,387,-9.4006496519259,-78.3758900769182
2021-03-13,2021,3,5,0,0,1,DESPISTE,MADRE DE DIOS,PE-30C,414,-12.642097702106044,-69.26934309736976
2021-03-14,2021,3,6,0,0,1,CHOQUE,CAJAMARCA,PE-3N,22,-11.401326721103269,-75.88291158832953
2021-03-14,2021,3,6,0,0,1,CHOQUE,JUNIN,PE-3SA,52,-11.477748170215904,-75.67671426292681
2021-03-14,2021,3,6,0,0,1,DESPISTE,PIURA,PE-1N,68,-11.620236408031433,-77.2074018657356
2021-03-14,2021,3,6,0,0,2,DESPISTE,APURIMAC,PE-30A,378,-14.075924542739973,-73.25852889652285
2021-03-14,2021,3,6,0,0,1,DESPISTE,ICA,PE-1S,394,-14.529244687692556,-75.19621956038549
2021-03-15,2021,3,0,0,0,1,DESPISTE,LIMA,PE-1S,22,-12.23816144054279,-76.95243432758777
2021-03-15,2021,3,0,0,0,0,CHOQUE,PIURA,PE-1N,29,-11.876280329837073,-77.06902295015678
2021-03-15,2021,3,0,0,0,0,DESPISTE,LIMA,PE-22,72,-11.86082411839993,-76.4208394004285
2021-03-15,2021,3,0,0,0,1,DESPISTE,JUNIN,PE-22B,81,-11.191715497989174,-75.47136570211731
2021-03-15,2021,3,0,0,1,0,ATROPELLO,LIMA,PE-1S,97,-12.932281797664176,-76.4989866965431
2021-03-15,2021,3,0,0,0,3,CHOQUE,AREQUIPA,PE-34A,133,-16.009659113890738,-71.27526253149041
2021-03-15,2021,3,0,0,0,0,DESPISTE,AREQUIPA,PE-34A,135,-15.996314724701708,-71.26402442655132
2021-03-15,2021,3,0,0,0,0,DESPISTE,PUNO,PE-34A,160,-15.86650962371554,-71.13211339794492
2021-03-15,2021,3,0,0,0,1,DESPISTE,ICA,PE-1S,226,-13.714898314129082,-76.15379871750926
2021-03-15,2021,3,0,0,0,0,DESPISTE,LA LIBERTAD,PE-1N,536,-8.304708723512833,-78.90521340966767
2021-03-15,2021,3,0,0,0,3,CHOQUE,APURIMAC,PE-3S,809,-13.58358061007186,-72.83539502678221
2021-03-16,2021,3,1,0,0,0,DESPISTE,LIMA,PE-1S,30,-12.27613780870458,-76.88997544513248
2021-03-16,2021,3,1,0,0,3,DESPISTE,CAJAMARCA,PE-06B,94,-6.565642640697046,-78.79706254199421
2021-03-16,2021,3,1,0,0,0,DESPISTE,ANCASH,PE-16,121,-10.136737470900805,-77.30176707174654
2021-03-16,2021,3,1,0,0,0,DESPISTE,JUNIN,PE-22,139,-11.59410736443798,-76.1417273617344
2021-03-16,2021,3,1,0,0,0,DESPISTE,PUNO,PE-34A,205,-15.710261864557385,-70.81635288482103
2021-03-16,2021,3,1,0,0,1,CHOQUE,SAN MARTIN,PE-5N,434,-9.099644872584054,-75.7443634356203
2021-03-16,2021,3,1,0,0,2,DESPISTE,APURIMAC,PE-30A,443,-13.714864691207744,-72.9179896591038
2021-03-16,2021,3,1,0,0,1,CHOQUE,CUSCO,PE-3S,1103,-14.213187304234966,-71.29769966387647
2021-03-17,2021,3,2,0,0,1,CHOQUE,LIMA,PE-1S,22,-12.23816144054279,-76.95243432758777
2021-03-17,2021,3,2,0,0,12,DESPISTE,PASCO,PE-20A,84,-11.502015252708503,-76.66514532202419
2021-03-17,2021,3,2,0,0,0,CHOQUE,PASCO,PE-3N,169,-10.424765692179337,-76.19523973275544
2021-03-17,2021,3,2,0,0,2,ATROPELLO,CAJAMARCA,PE-08B,184,-6.822522278955102,-77.9474112107326
2021-03-17,2021,3,2,0,0,1,CHOQUE,LAMBAYEQUE,PE-1N,755,-6.936081057595697,-79.72772429975228
2021-03-17,2021,3,2,0,0,5,CHOQUE,TACNA,PE-1S,1292,-18.0159773282038,-70.26113037882865
2021-03-18,2021,3,3,0,0,1,CHOQUE,LIMA,PE-1N,84,-11.55014767325089,-77.27645631319672
2021-03-18,2021,3,3,0,0,1,CHOQUE,LIMA,PE-1S,97,-12.932281797664176,-76.4989866965431
2021-03-18,2021,3,3,0,0,3,DESPISTE,PUNO,PE-34A,288,-15.550926087520432,-70.22516252252863
2021-03-18,2021,3,3,0,1,1,CHOQUE,MADRE DE DIOS,PE-30C,324,-12.89176091055515,-69.99921662303102
2021-03-19,2021,3,4,0,0,0,DESPISTE,CUSCO,PE-34G,17,-14.425928883907496,-71.30157522174042
2021-03-19,2021,3,4,0,0,2,CHOQUE,LIMA,PE-1S,42,-12.346898641804312,-76.8100491539498
2021-03-19,2021,3,4,0,0,1,CHOQUE,MADRE DE DIOS,PE-30C,389,-12.719560387020726,-69.48856092480203
2021-03-19,2021,3,4,0,0,0,DESPISTE,ANCASH,PE-1N,405,-9.256612109220557,-78.43404856221233
2021-03-19,2021,3,4,0,0,1,DESPISTE,PIURA,PE-1N,905,-5.97115141958002,-80.53034334430674
2021-03-19,2021,3,4,0,1,0,CHOQUE,CUSCO,PE-3S,986,-13.554165083429265,-71.85846045440697
2021-03-20,2021,3,5,0,1,0,CHOQUE,LIMA,PE-1N,5,-12.030899527517434,-77.00296103022148
2021-03-20,2021,3,5,0,1,0,DESPISTE,SAN MARTIN,PE-5NB,14,-6.459504118152641,-76.30139469082312
2021-03-20,2021,3,5,0,0,0,CHOQUE,AREQUIPA,PE-34A,17,-16.452080361408385,-71.68889321286376
2021-03-20,2021,3,5,0,0,1,DESPISTE,JUNIN,PE-3S,73,-11.821985425523051,-75.50537376348963
2021-03-20,2021,3,5,0,0,1,DESPISTE,APURIMAC,PE-30A,298,-14.516774647041704,-73.27449505903488
2021-03-20,2021,3,5,0,0,1,DESPISTE,AREQUIPA,PE-1S,596,-15.808541827122104,-74.36411932509961
2021-03-20,2021,3,5,0,0,0,DESPISTE,AREQUIPA,PE-1S,948,-16.46657068222686,-71.92730620901166
