fecha,anio,mes,dia_semana,hora3,fallecidos,heridos,tipo,causa,clima,concesion,ruta,lat,lon
2023-10-15,2023,10,6,12,0,1,CHOQUE LATERAL,INVASIÓN CARRIL,OTRO (TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,CONDUCTOR CANSADO; EXCESO DE VELOCIDAD,OTRO (TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.842485,-75.43621999999999
2023-10-15,2023,10,6,12,0,3,DESPISTE,EXCESO DE VELOCIDAD,LLUVIOSO OTRO(NEBLINA TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,INVASIÓN CARRIL,SOLEADO LLUVIOSO OTRO(TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,ATROPELLO,EXCESO DE VELOCIDAD,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.842485,-75.43621999999999
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,EVASIÓN,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,EXCESO DE VELOCIDAD; EVASIÓN,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,EVASIÓN,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,EVASIÓN,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,INVASIÓN CARRIL,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,INVASIÓN CARRIL,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,INVASIÓN CARRIL,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,CONDUCTOR CANSADO; EXCESO DE VELOCIDAD,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,CONDUCTOR CANSADO,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,3,CHOQUE LATERAL,EXCESO DE VELOCIDAD; FALLA MÉCANICA,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,EXCESO DE VELOCIDAD,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,EXCESO DE VELOCIDAD,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,,
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,INVASIÓN CARRIL,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,CONDUCTOR CANSADO,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.842485,-75.43621999999999
2023-10-15,2023,10,6,12,0,3,CHOQUE FRONTAL,CONDUCTOR CANSADO,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,CHOQUE FRONTAL,EXCESO DE VELOCIDAD,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,2,DESPISTE Y CHOQUE,CONDUCTOR CANSADO; EXCESO DE VELOCIDAD,OTRO (NOCHE),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.842485,-75.43621999999999
2023-10-15,2023,10,6,12,0,2,DESPISTE Y VOLCADURA,CONDUCTOR CANSADO; EXCESO DE VELOCIDAD,OTRO (NOCHE  TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.842485,-75.43621999999999
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,INVASIÓN CARRIL,OTRO (NOCHE  TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE Y VOLCADURA,EXCESO DE VELOCIDAD,OTRO (NOCHE  TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,2,DESPISTE Y VOLCADURA,FALLA MECÁNICA,OTRO (NOCHE  TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,-12.831425,-76.346465
2023-10-15,2023,10,6,12,0,1,DESPISTE,CONDUCTOR CANSADO; EXCESO DE VELOCIDAD,OTRO (NOCHE  TEMPERATURA BAJO CERO),IIRSA Centro Tramo 2: Puente Ricardo Palma - La Oroya - Huancayo - Dv Cerro de Pasco,IC2,,
2023-10-15,2023,10,6,12,0,7,CHOQUE MÚLTIPLE,CONDUCTOR EBRIO O DROGADO,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2023-10-15,2023,10,6,12,0,2,CHOQUE LATERAL,EXCESO DE VELOCIDAD,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2023-10-15,2023,10,6,12,0,4,CHOQUE LATERAL,INVASIO¿N DE CARRIL,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.273685,-78.403645
2023-10-15,2023,10,6,12,0,47,CHOQUE LATERAL,INVASIO¿N DE CARRIL,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2023-10-15,2023,10,6,12,0,3,CHOQUE LATERAL,IMPRUDENCIA HUMANA (EXCESO DE VELOCIDAD),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,1,CHOQUE LATERAL,IMPRUDENCIA HUMANA (ESTADO DE EBRIEDAD),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,1,DESPISTE,IMPRUDENCIA HUMANA (CANSANCIO),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,3,DESPISTE,IMPRUDENCIA HUMANA (ESTADO DE EBRIEDAD),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,-17.837685,-70.73595
2023-10-15,2023,10,6,12,0,1,DESPISTE,IMPRUDENCIA HUMANA (EXCESO DE VELOCIDAD),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,3,DESPISTE,IMPRUDENCIA HUMANA (EXCESO DE VELOCIDAD),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,1,DESPISTE,EN INVESTIGACIÓN,CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,1,DESPISTE,CONDUCTOR EXHAUSTO,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-10.27666,-77.93929
2023-10-15,2023,10,6,12,0,3,VOLCADURA,IMPRUDENCIA HUMANA (CANSANCIO),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,2,ATROPELLO,IMPRUDENCIA DE PEATON,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.273685,-78.403645
2023-10-15,2023,10,6,12,0,2,CHOQUE FRONTAL,IMPRUDENCIA HUMANA (INVASIO¿N DE CARRIL),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,2,CHOQUE FRONTAL,IMPRUDENCIA HUMANA (INVASIO¿N DE CARRIL),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,2,CHOQUE FRONTAL,IMPRUDENCIA HUMANA ( FALLA MECA¿NICA),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,4,CHOQUE FRONTAL,CONDUCTOR EBRIO O DROGADO,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.061675000000001,-78.5546
2023-10-15,2023,10,6,12,0,1,VOLCADURA,IMPRUDENCIA HUMANA (EXCESO DE VELOCIDAD),CIELO CUBIERTO,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,,
2023-10-15,2023,10,6,12,0,51,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,6,CHOQUE POR ALCANCE,CONDUCTOR EXHAUSTO,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,3,CHOQUE POR ALCANCE,CONDUCTOR EXHAUSTO,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,CONDUCTOR EXHAUSTO,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,CONDUCTOR EXHAUSTO,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-10.27666,-77.93929
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,CONDUCTOR EXHAUSTO,CIELO CUBIERTO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-10.27666,-77.93929
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2023-10-15,2023,10,6,12,0,101,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,CONDUCTOR EXHAUSTO,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-10.27666,-77.93929
2023-10-15,2023,10,6,12,0,5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2023-10-15,2023,10,6,12,0,3,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2023-10-15,2023,10,6,12,0,1,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,FALLA MECÁNICA,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,CONDUCCIO¿N TEMERARIA,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,3,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,-14.368585,-75.45262
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,3,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,1,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,1,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,-11.335645,-77.44016500000001
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,-11.335645,-77.44016500000001
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,-11.335645,-77.44016500000001
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,-11.335645,-77.44016500000001
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,-11.335645,-77.44016500000001
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,-11.335645,-77.44016500000001
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,-11.335645,-77.44016500000001
2023-10-15,2023,10,6,12,0,3,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,4,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,3,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,1,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,DESPEJADO,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,,
2023-10-15,2023,10,6,12,0,2,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO Y EXCESO DE VELOCIDAD,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,3,CHOQUE FRONTAL,CONDUCTOR CANSADO E INVASIO¿N DE CARRIL CONTRARIO,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,2,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,6,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,-6.60889,-78.686395
2023-10-15,2023,10,6,12,0,2,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,38,CHOQUE FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,-13.089155,-72.044095
2023-10-15,2023,10,6,12,0,2,VOLCADURA,CONDUCTOR EXHAUSTO,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-10.27666,-77.93929
2023-10-15,2023,10,6,12,0,2,VOLCADURA,NEUMATICO REVENTADO,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,4,VOLCADURA,OTROS: OBSTA¿CULO EN LA VI¿A,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,DESPEJADO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,1,VOLCADURA,EXCESO DE VELOCIDAD,DESPEJADO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2023-10-15,2023,10,6,12,0,1,VOLCADURA,CONDUCCIO¿N TEMERARIA,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,1,VOLCADURA,FATIGA Y CONDUCTOR CANSADO,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,1,VOLCADURA,CAMBIO DE CARRIL Y FATIGA,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
2023-10-15,2023,10,6,12,0,2,VOLCADURA,EVASIO¿N Y OBSTA¿CULO IMPREVISTO,DESPEJADO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
